Voter,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church,Undecided
6909,59,1,1,1,2,89,20,1,No
6910,53,1,1,1,2,122,16,1,Yes
6911,46,1,1,0,1,25,15,1,Yes
6912,45,1,1,1,5,143,15,0,Yes
6913,39,1,1,1,2,62.5,9,0,No
6914,33,0,1,1,5,101,15,1,Yes
6915,41,1,1,1,2,56,12,0,No
6916,50,1,1,1,2,94.5,18,0,Yes
6917,55,1,1,0,1,147,20,0,Yes
6918,42,1,1,1,5,118,15,0,Yes
6919,53,1,0,1,2,304,20,0,No
6920,33,0,1,1,5,144,8,1,No
6921,36,1,1,1,4,88,18,0,Yes
6922,54,1,0,0,1,83,13,0,Yes
6923,36,1,0,1,2,79,18,0,Yes
6924,29,1,1,1,5,5,8,1,No
6925,36,1,1,1,3,67,18,1,No
6926,50,1,0,0,6,37.5,18,0,No
6927,38,0,1,1,6,129,12,0,No
6928,68,1,1,0,1,116,20,1,No
6929,49,1,0,1,2,127,8,1,No
6930,53,1,0,1,3,153,20,1,No
6931,66,0,1,1,3,242,8,0,No
6932,49,1,1,1,5,165,15,1,Yes
6933,33,1,1,1,5,136,15,0,Yes
6934,48,1,1,1,2,16,18,0,Yes
6935,48,1,1,1,2,169,18,1,No
6936,46,1,1,1,4,134,15,1,Yes
6937,53,1,0,1,2,143,20,1,No
6938,49,1,1,0,1,37,9,0,No
6939,52,1,0,1,4,4,18,0,No
6940,53,1,1,1,5,69.5,9,0,No
6941,45,1,1,1,5,91,16,1,Yes
6942,40,1,1,1,4,69,15,1,Yes
6943,60,1,1,0,2,23,20,0,Yes
6944,60,1,0,1,2,91,8,0,No
6945,51,1,1,1,5,121,16,1,Yes
6946,67,1,1,1,4,10,16,1,Yes
6947,52,1,1,1,5,153,12,0,No
6948,56,1,0,0,2,30,18,1,No
6949,55,1,1,1,7,61.5,10,0,No
6950,63,1,1,0,2,21,10,0,No
6951,49,1,1,0,3,207,20,0,Yes
6952,60,1,0,1,6,165,16,1,Yes
6953,52,1,1,0,2,80,20,1,No
6954,52,0,1,1,2,100,20,0,Yes
6955,53,1,0,1,6,29,10,1,No
6956,33,1,0,1,2,17,8,0,No
6957,60,1,1,1,2,150,20,0,Yes
6958,46,1,0,0,1,94,9,0,No
6959,34,1,1,1,3,77,11,0,No
6960,29,1,1,1,5,86,12,0,No
6961,54,1,1,1,2,18,8,1,No
6962,28,1,0,1,4,40,15,0,Yes
6963,57,1,1,1,3,103,20,1,No
6964,63,1,1,0,2,188,20,1,No
6965,57,0,1,0,1,64,15,0,Yes
6966,64,1,0,1,4,93,20,0,No
6967,65,1,1,1,4,174,13,0,Yes
6968,26,1,1,1,5,82,15,1,Yes
6969,42,1,1,0,4,22,8,0,No
6970,31,0,1,0,4,82,8,0,No
6971,54,1,0,0,2,214,15,1,No
6972,46,1,1,1,3,72,15,1,Yes
6973,53,1,1,1,5,12,18,0,Yes
6974,38,1,1,0,2,28,15,1,Yes
6975,50,1,1,0,1,48,16,0,Yes
6976,40,1,1,0,2,26,9,1,No
6977,38,1,0,1,7,103,15,1,Yes
6978,49,1,1,1,2,146,18,1,No
6979,32,0,1,1,4,129,15,0,Yes
6980,19,1,1,1,4,104,14,1,Yes
6981,48,1,1,1,3,166,18,1,No
6982,30,1,1,1,4,63.5,8,1,No
6983,42,1,0,0,1,125,18,1,No
6984,42,1,1,0,1,47,12,1,No
6985,37,1,1,1,7,140,12,1,No
6986,50,1,1,1,2,82,18,1,No
6987,48,1,0,1,2,165,18,0,No
6988,30,1,1,1,4,57.5,9,0,No
6989,26,1,1,1,2,292,15,0,No
6990,36,1,1,1,3,135,15,0,Yes
6991,42,1,1,1,5,83,15,0,Yes
6992,24,1,1,1,5,143,12,0,No
6993,32,0,1,0,4,63,8,0,No
6994,48,1,0,0,2,55,20,0,No
6995,53,1,1,1,3,34,20,1,No
6996,63,1,1,1,2,139,20,1,No
6997,48,1,0,1,3,8,9,1,No
6998,45,1,0,0,5,166,8,1,No
6999,50,1,1,0,2,25,20,0,Yes
7000,39,1,0,1,3,238,15,1,No
7001,29,1,1,1,6,126,15,1,Yes
7002,32,0,1,0,4,12,8,0,No
7003,40,1,1,1,4,73,8,0,No
7004,73,1,1,0,2,12.5,16,1,Yes
7005,49,1,1,1,4,186,20,1,No
7006,48,1,1,1,3,59,18,1,No
7007,49,1,1,0,1,91,20,1,No
7008,48,0,1,1,4,71,8,1,No
7009,29,1,1,1,5,51,15,1,Yes
7010,54,1,1,1,3,49,20,1,No
7011,44,1,1,1,3,135,15,0,Yes
7012,35,1,1,1,3,162,12,1,No
7013,36,1,1,1,3,182,12,0,No
7014,28,1,1,1,2,97,15,1,Yes
7015,64,1,0,1,3,74,20,1,No
7016,66,1,0,1,4,80,20,1,No
7017,57,1,1,0,7,75,13,0,Yes
7018,42,1,1,1,6,134,12,1,No
7019,65,1,0,0,3,137,16,0,Yes
7020,40,1,1,0,1,172,8,1,No
7021,60,0,1,1,4,170.5,8,1,No
7022,36,1,1,1,3,60,8,1,No
7023,62,1,1,0,2,7,10,0,No
7024,47,1,1,0,3,25,9,0,No
7025,72,0,0,0,1,37,20,1,No
7026,48,1,1,0,1,53,18,1,No
7027,51,0,1,1,2,166,8,0,No
7028,34,1,0,1,2,126,8,0,No
7029,49,1,1,1,4,154,16,0,Yes
7030,40,1,0,0,2,219,20,1,No
7031,43,1,1,1,3,104,15,1,Yes
7032,39,1,1,1,4,167,15,0,Yes
7033,54,1,1,1,4,91,18,0,Yes
7034,39,1,1,1,2,141,15,0,Yes
7035,43,1,1,1,3,83,18,1,No
7036,44,1,0,1,3,118,15,0,Yes
7037,52,1,1,1,4,153,12,1,No
7038,66,1,1,1,3,110,20,1,No
7039,47,1,1,1,2,120.5,18,0,Yes
7040,47,0,1,0,3,36,8,1,No
7041,66,1,0,1,2,63,20,1,No
7042,51,1,0,1,5,114,20,0,No
7043,31,0,1,1,5,59,8,0,No
7044,26,1,1,0,1,53,18,1,No
7045,32,1,0,1,3,58,15,0,Yes
7046,45,1,0,1,4,67,18,0,No
7047,53,1,0,1,4,127,18,1,No
7048,57,0,0,1,4,45,16,0,Yes
7049,49,1,1,1,2,129,20,1,No
7050,37,1,1,0,1,94,18,0,Yes
7051,46,1,1,0,5,58,18,0,Yes
7052,48,1,1,0,3,18,18,0,Yes
7053,49,1,1,1,4,95,18,0,Yes
7054,37,1,0,1,3,56,15,1,Yes
7055,46,1,1,1,4,104,15,1,Yes
7056,57,1,0,0,1,6,20,1,No
7057,30,1,1,0,3,82,8,1,No
7058,48,1,1,1,3,88.5,20,1,No
7059,31,1,1,1,4,237,15,1,No
7060,60,1,0,1,4,188,8,1,No
7061,42,1,0,1,4,103,15,1,Yes
7062,70,0,1,0,1,60.5,20,1,No
7063,40,1,1,0,1,51,15,0,Yes
7064,56,1,1,1,3,84,20,0,Yes
7065,54,0,0,1,5,73,16,0,Yes
7066,47,1,1,1,3,140,9,0,No
7067,34,1,0,1,3,154.5,18,0,No
7068,46,1,1,1,3,256,8,1,No
7069,38,1,0,1,4,110,18,1,No
7070,49,1,1,0,1,63,20,0,Yes
7071,41,1,1,0,1,30,15,0,Yes
7072,47,1,1,1,3,163,18,1,No
7073,32,1,0,1,2,69,18,1,No
7074,35,1,1,1,3,70,15,0,Yes
7075,45,1,1,1,3,62,15,0,Yes
7076,37,1,1,1,5,221,18,0,Yes
7077,51,1,1,0,4,103,20,0,Yes
7078,44,1,1,0,4,57,15,0,Yes
7079,23,0,0,1,5,151,12,1,No
7080,37,1,1,1,4,46,18,0,Yes
7081,28,0,1,1,4,132,8,0,No
7082,56,1,0,0,2,47,20,1,No
7083,30,1,1,1,4,70,11,0,No
7084,26,0,1,1,2,6,8,0,No
7085,31,1,1,1,6,69,15,0,Yes
7086,51,0,0,1,2,12.5,8,1,No
7087,51,1,1,1,4,169,20,0,Yes
7088,57,1,1,0,3,126,20,1,No
7089,29,0,1,1,2,59,8,1,No
7090,66,1,1,0,1,164,20,1,No
7091,39,1,1,1,5,135,18,1,No
7092,46,1,1,1,5,162,20,0,Yes
7093,36,1,0,0,1,76,8,1,No
7094,21,1,1,1,3,109.5,8,0,No
7095,48,1,1,1,4,120,12,1,No
7096,45,1,0,1,4,132,20,1,No
7097,42,1,1,1,4,141,18,0,Yes
7098,37,1,1,0,2,71,18,0,Yes
7099,44,1,1,0,1,114,13,1,Yes
7100,53,0,1,0,1,5,8,1,No
7101,39,1,1,1,2,78,18,0,Yes
7102,52,0,1,1,3,50,18,1,No
7103,44,0,0,1,5,199,15,1,No
7104,52,1,1,1,2,31,18,0,Yes
7105,30,0,1,1,6,37,11,1,No
7106,59,0,1,0,1,223,10,0,No
7107,35,1,0,1,3,15,8,0,No
7108,45,1,0,0,1,96,18,1,No
7109,38,1,1,1,2,176,12,0,No
7110,52,1,1,1,3,43.5,18,0,Yes
7111,47,1,1,1,2,48,20,0,Yes
7112,33,0,1,0,1,77,8,0,No
7113,59,1,0,1,2,80,20,1,No
7114,60,1,1,1,3,62,13,0,Yes
7115,54,1,1,0,2,136,18,0,Yes
7116,58,1,1,1,6,64,12,1,No
7117,45,1,1,1,2,63.5,15,1,Yes
7118,24,1,1,1,3,183,15,1,No
7119,45,1,1,1,7,110,15,1,Yes
7120,46,0,1,1,4,130,12,0,No
7121,52,1,1,0,1,91,20,1,No
7122,65,0,1,1,5,175,20,1,No
7123,41,1,1,1,6,101,15,0,Yes
7124,63,1,1,0,2,9,8,1,No
7125,42,1,0,0,1,95,15,1,Yes
7126,62,1,1,0,3,58,16,1,Yes
7127,38,1,1,1,4,120,12,1,No
7128,42,1,1,0,2,23,18,1,No
7129,24,1,1,1,3,81.5,15,1,Yes
7130,47,1,1,0,2,58.5,8,0,No
7131,67,1,0,1,3,140,20,0,No
7132,30,1,0,1,6,508,15,1,No
7133,49,1,0,1,2,23,20,0,No
7134,54,1,0,1,4,109,20,0,No
7135,31,1,1,1,4,115,12,1,No
7136,57,1,1,1,3,143,20,1,No
7137,58,1,1,1,3,117,8,1,No
7138,35,0,1,1,3,97,8,0,No
7139,36,1,1,1,4,122,18,1,No
7140,57,1,1,0,1,122,10,0,No
7141,73,1,1,1,3,64,16,0,Yes
7142,39,1,0,1,5,262,15,1,No
7143,59,1,1,1,2,60,20,1,No
7144,31,1,1,0,1,127,18,1,No
7145,53,1,1,1,4,193,18,0,Yes
7146,52,0,1,1,2,57,20,1,No
7147,48,1,1,1,3,243,15,1,No
7148,45,1,0,1,5,64,18,0,No
7149,36,1,1,0,1,165,15,1,Yes
7150,36,1,1,1,4,176,15,1,No
7151,71,1,1,0,1,15,20,1,Yes
7152,38,0,0,0,1,8,18,0,No
7153,30,0,1,1,5,41,8,1,No
7154,49,1,1,1,5,81,12,0,Yes
7155,24,1,0,1,2,60,12,1,No
7156,39,0,0,1,4,68,12,0,No
7157,54,1,1,1,7,108,18,1,No
7158,42,1,1,1,2,108,18,0,Yes
7159,33,1,1,1,3,188,8,0,No
7160,50,1,1,0,1,72,20,0,Yes
7161,50,1,1,1,4,251,13,1,No
7162,57,1,0,1,5,219,20,0,No
7163,49,1,1,1,3,27,16,0,Yes
7164,34,1,1,1,6,109,15,0,Yes
7165,66,1,1,0,1,43,20,0,Yes
7166,37,0,1,1,6,25,8,1,No
7167,65,1,1,0,2,51,20,1,No
7168,36,1,1,0,4,32,18,0,Yes
7169,39,1,1,1,3,82,18,1,No
7170,55,1,0,1,2,38,20,1,No
7171,58,1,1,0,2,34,8,0,No
7172,55,1,1,1,6,93,20,1,No
7173,47,1,0,0,1,24,18,0,No
7174,53,1,1,0,1,52,10,0,No
7175,40,1,0,0,1,30,18,1,No
7176,38,1,0,1,4,110,15,0,Yes
7177,48,1,1,1,3,210,16,0,No
7178,28,1,1,1,5,92,8,1,Yes
7179,73,1,0,1,2,60,16,0,Yes
7180,42,1,1,0,2,37.5,9,1,No
7181,65,1,1,0,7,11,20,0,Yes
7182,48,0,1,1,2,124,10,0,No
7183,55,1,1,1,2,71,20,0,Yes
7184,69,1,1,1,2,106,20,0,Yes
7185,36,0,1,1,3,18,12,0,No
7186,30,1,0,1,2,158,15,0,Yes
7187,22,1,1,0,2,8,18,1,No
7188,59,0,1,1,3,53,8,0,No
7189,50,1,0,1,6,137,16,1,Yes
7190,56,1,1,0,3,32,20,0,Yes
7191,48,1,1,1,4,49,20,1,No
7192,26,1,0,0,2,33,8,0,No
7193,52,1,1,1,2,63.5,18,1,No
7194,40,1,1,0,1,25,15,1,Yes
7195,51,1,1,1,4,69,20,1,No
7196,57,1,1,1,3,73,10,0,No
7197,65,1,1,1,4,109,20,0,Yes
7198,48,1,1,1,6,48,20,0,Yes
7199,50,1,1,0,1,67,8,1,No
7200,56,0,1,0,1,35,8,1,No
7201,54,1,1,1,4,31,20,0,Yes
7202,69,1,1,1,2,67,20,0,Yes
7203,22,1,1,1,5,109,11,1,No
7204,40,0,0,1,6,157,12,1,No
7205,35,1,1,1,4,118,18,0,Yes
7206,48,1,1,1,4,102.5,16,0,Yes
7207,53,0,1,0,4,47,8,1,No
7208,48,1,0,1,4,74,18,0,No
7209,60,0,0,1,2,5,8,1,No
7210,53,0,1,1,2,74,16,1,Yes
7211,53,1,1,1,3,106,20,1,No
7212,35,1,1,1,4,200,15,1,No
7213,47,1,1,1,2,206,15,1,No
7214,64,1,1,1,4,34,20,0,Yes
7215,45,1,0,1,2,177,15,1,No
7216,28,1,1,1,5,53,8,0,No
7217,51,1,0,1,6,47,16,0,Yes
7218,44,1,1,1,6,65,15,0,Yes
7219,46,1,1,1,3,119,15,1,Yes
7220,54,0,1,1,3,59.5,18,0,Yes
7221,52,1,1,1,3,4,16,0,Yes
7222,50,1,1,1,6,64,20,0,Yes
7223,28,1,0,1,6,122,12,1,No
7224,35,1,0,0,4,110,15,1,Yes
7225,64,1,1,0,1,40,20,0,Yes
7226,37,1,1,1,3,83,15,0,Yes
7227,33,1,1,1,4,83,12,1,No
7228,50,1,1,1,2,180,18,1,No
7229,33,0,1,1,3,24,8,0,No
7230,43,1,1,1,2,85,18,0,Yes
7231,50,1,1,1,3,86,8,1,No
7232,61,1,1,1,3,14,8,1,No
7233,35,1,1,0,4,207,8,0,No
7234,30,1,1,1,5,135,15,0,Yes
7235,46,1,1,1,2,146,15,0,Yes
7236,58,1,1,1,3,41.5,10,0,No
7237,34,1,1,1,6,66,15,0,Yes
7238,35,1,1,1,5,138,15,1,Yes
7239,57,1,1,1,5,301,15,0,No
7240,67,1,1,0,1,93,20,0,Yes
7241,63,1,1,1,3,62,20,1,No
7242,50,0,1,1,3,88,8,0,No
7243,62,1,1,1,3,162,20,1,No
7244,57,1,1,1,2,109,18,0,Yes
7245,60,1,1,0,2,19,20,0,Yes
7246,62,1,1,1,3,86,16,1,Yes
7247,47,1,1,1,3,427,18,0,No
7248,53,1,1,1,2,144,15,0,Yes
7249,41,1,1,1,5,41,15,0,Yes
7250,51,1,1,1,2,122,12,0,No
7251,44,1,0,1,3,148,15,1,Yes
7252,58,1,0,1,2,79,20,1,No
7253,47,1,1,0,2,66,20,0,Yes
7254,38,1,1,1,4,12,15,1,Yes
7255,57,1,1,0,2,5,20,1,No
7256,50,1,1,1,3,159,16,0,Yes
7257,57,1,1,1,4,516,13,0,No
7258,35,1,0,0,1,162,18,0,No
7259,42,0,0,0,1,182,8,0,No
7260,46,0,1,1,5,120,12,1,No
7261,45,1,1,1,3,111,18,1,No
7262,40,1,1,0,2,51,18,0,Yes
7263,49,1,1,0,1,57,18,1,No
7264,33,1,1,1,5,34,15,1,Yes
7265,60,1,0,0,2,100,20,0,No
7266,57,1,1,1,3,157,20,0,Yes
7267,50,0,1,1,3,197,18,1,No
7268,34,1,1,1,3,48,14,1,Yes
7269,61,1,1,0,4,21,20,1,No
7270,22,1,1,1,3,207,17,1,No
7271,65,1,0,1,6,145,20,0,No
7272,39,0,0,1,3,116,15,1,Yes
7273,43,1,1,1,3,62,20,0,Yes
7274,39,1,1,1,2,160,15,1,Yes
7275,34,0,1,0,3,78,15,0,Yes
7276,37,1,1,1,7,426,15,0,No
7277,38,0,1,1,4,27,12,0,No
7278,38,1,1,1,5,50,8,0,No
7279,48,1,1,1,3,38,20,1,No
7280,59,1,1,0,1,59,20,1,No
7281,49,1,1,0,1,148,18,1,No
7282,42,0,0,1,3,140,20,1,No
7283,38,1,1,1,4,16,12,0,No
7284,44,1,0,0,1,117,18,0,No
7285,49,1,1,0,1,94,9,0,No
7286,39,1,1,1,3,94,15,1,Yes
7287,41,1,1,1,5,178,15,1,No
7288,48,1,1,1,5,100,20,0,Yes
7289,55,1,1,1,3,54,20,1,No
7290,55,1,1,1,2,194,20,0,Yes
7291,27,1,1,0,1,126,18,0,Yes
7292,38,1,1,1,4,69,15,1,Yes
7293,68,1,1,1,3,58,20,1,No
7294,54,0,1,1,4,51,10,0,No
7295,48,1,1,1,2,171,20,1,No
7296,38,1,1,1,3,116,18,1,No
7297,53,1,0,1,3,103,8,0,No
7298,50,0,1,1,2,19,8,0,No
7299,45,1,1,1,2,32,18,0,Yes
7300,32,0,1,1,3,38,15,0,Yes
7301,28,1,0,1,3,208,18,0,No
7302,49,1,0,1,6,93,15,1,Yes
7303,53,1,1,1,3,62.5,8,1,No
7304,57,1,1,1,3,90,16,1,Yes
7305,42,1,1,1,5,231,15,0,No
7306,41,1,0,1,3,159,15,1,Yes
7307,48,1,0,1,4,116,20,0,No
7308,66,1,1,1,3,105,20,1,No
7309,36,1,1,1,3,162,12,1,No
7310,59,1,1,0,5,49,16,1,Yes
7311,56,1,1,0,1,84,13,0,Yes
7312,52,0,1,0,1,69,20,1,No
7313,50,1,0,1,4,62,20,1,No
7314,50,1,1,1,3,149,16,0,Yes
7315,45,1,1,1,3,112.5,12,1,No
7316,44,1,1,1,4,80,18,1,No
7317,43,1,1,1,6,113,12,1,No
7318,49,1,1,1,3,148,15,1,Yes
7319,36,1,1,1,4,82.5,15,1,Yes
7320,58,1,1,1,3,8,20,0,Yes
7321,48,1,1,1,6,125,12,0,No
7322,39,1,1,1,2,510,15,0,No
7323,43,1,1,1,3,83,18,1,No
7324,43,1,1,1,2,164.5,18,1,No
7325,39,1,1,0,3,79,8,1,No
7326,44,1,1,1,4,274,18,0,No
7327,72,1,1,0,4,10,16,0,Yes
7328,62,1,1,1,2,43,20,1,No
7329,32,1,1,1,5,156,15,0,Yes
7330,26,1,1,1,5,110,12,0,No
7331,42,1,1,1,5,80,18,1,No
7332,56,1,1,1,5,178,15,0,No
7333,54,1,1,0,1,68,15,0,Yes
7334,21,1,1,1,3,95.5,12,0,No
7335,34,1,1,1,5,168,12,1,No
7336,48,1,1,1,3,120,8,1,No
7337,69,1,1,1,2,58,10,0,No
7338,57,1,1,1,2,121.5,16,0,Yes
7339,33,0,1,0,3,47.5,9,1,No
7340,60,1,1,0,2,21,13,0,Yes
7341,43,1,0,1,3,44,18,1,No
7342,59,1,0,0,1,176,20,1,No
7343,34,1,1,1,4,477,12,0,No
7344,37,1,1,1,6,85,12,0,No
7345,38,1,1,0,1,108,8,0,No
7346,38,1,1,1,5,110,15,0,Yes
7347,51,1,1,1,5,162,16,0,Yes
7348,31,1,1,1,2,147,8,0,No
7349,47,1,1,1,3,50,20,0,Yes
7350,47,1,1,1,5,148,18,0,Yes
7351,52,1,1,1,4,24,10,0,No
7352,42,1,1,1,4,241,18,1,No
7353,50,1,1,1,3,55,18,1,No
7354,55,1,1,0,3,22,18,0,Yes
7355,56,1,1,0,1,20,16,0,Yes
7356,41,0,0,1,4,72,8,1,No
7357,40,0,1,1,2,173,18,0,Yes
7358,38,1,0,1,5,28,8,1,No
7359,45,1,1,1,5,86,15,1,Yes
7360,31,0,1,1,5,33,11,1,No
7361,47,1,1,1,4,81,18,1,No
7362,41,1,0,1,3,63,18,1,No
7363,29,1,1,1,6,118,12,1,No
7364,40,0,0,0,2,63.5,8,0,No
7365,53,1,0,0,2,43,10,1,No
7366,54,1,1,1,2,40.5,8,0,No
7367,58,0,0,1,5,32,16,1,Yes
7368,46,1,1,1,2,139,20,1,No
7369,45,1,1,1,4,311,20,0,No
7370,50,0,1,1,5,22,20,0,Yes
7371,40,1,1,1,4,160,12,1,No
7372,38,0,1,1,7,223,18,1,No
7373,28,0,0,1,2,55,15,1,Yes
7374,41,0,1,1,3,282,8,0,No
7375,47,1,1,1,5,84.5,8,1,No
7376,50,1,1,0,6,62,20,0,Yes
7377,23,0,1,1,3,199,12,0,No
7378,51,1,0,1,3,96,15,0,Yes
7379,58,1,1,0,1,55,20,0,Yes
7380,46,1,1,1,2,22,8,0,No
7381,40,1,1,1,7,46,15,1,Yes
7382,55,1,1,1,5,118,15,1,Yes
7383,47,1,1,0,1,102.5,20,1,No
7384,43,1,1,0,4,4,8,0,No
7385,68,1,0,1,3,76,16,1,Yes
7386,54,1,1,1,6,198,20,1,No
7387,48,0,1,1,5,131,15,1,Yes
7388,30,1,1,1,4,108,14,0,Yes
7389,33,1,1,1,4,56,15,1,Yes
7390,59,1,1,1,4,54,15,1,Yes
7391,53,1,1,1,4,71,18,1,No
7392,39,1,1,1,5,156,12,0,No
7393,32,1,1,1,3,80,15,0,Yes
7394,41,1,1,1,4,43,18,1,No
7395,42,1,0,0,1,79,15,1,Yes
7396,40,0,1,0,1,94,18,1,No
7397,62,0,1,0,1,44,20,0,Yes
7398,49,1,1,0,1,58.5,9,0,No
7399,37,1,1,1,2,174,18,1,No
7400,51,1,1,1,2,66.5,9,0,No
7401,58,1,1,1,5,129,20,1,No
7402,36,1,1,1,3,120.5,12,0,No
7403,34,1,1,1,2,161,15,1,Yes
7404,43,1,0,1,3,143,18,1,No
7405,61,1,1,1,6,133,16,0,Yes
7406,50,0,1,0,2,8,8,1,No
7407,45,1,0,1,3,97,8,1,No
7408,74,1,1,1,3,59,20,0,Yes
7409,34,1,1,1,4,85,15,0,Yes
7410,57,0,0,1,3,55,8,1,No
7411,36,0,0,1,3,231,18,0,No
7412,38,1,0,1,4,93,8,0,No
7413,29,1,1,1,3,88.5,15,0,Yes
7414,57,1,1,1,6,133,16,0,Yes
7415,40,1,1,1,2,170,15,1,Yes
7416,49,1,1,1,3,142,15,1,Yes
7417,33,1,1,0,1,450,18,0,No
7418,43,1,1,1,3,119,18,1,No
7419,26,1,0,0,3,146,18,0,No
7420,74,1,1,1,2,121,20,1,No
7421,54,1,1,1,3,26,20,0,Yes
7422,43,0,1,1,2,107,20,1,No
7423,23,1,0,1,4,233,12,1,No
7424,54,1,1,1,3,423,20,1,No
7425,37,1,1,1,6,131,15,1,Yes
7426,47,1,1,1,3,76,18,1,No
7427,51,1,1,1,5,187,15,1,No
7428,43,1,0,1,2,155,12,1,No
7429,47,1,1,1,3,119,18,0,Yes
7430,38,1,0,1,5,510,15,0,No
7431,29,0,1,0,4,32,8,0,No
7432,34,1,1,0,1,33,18,1,No
7433,37,0,1,0,2,63.5,8,0,No
7434,31,1,1,0,2,32,8,1,No
7435,31,0,0,0,1,58,17,1,No
7436,47,1,1,1,4,132,16,1,Yes
7437,32,1,1,0,2,41.5,11,1,No
7438,59,1,1,1,2,136,12,0,No
7439,29,1,1,1,6,85,12,1,No
7440,36,1,1,1,4,127,18,1,No
7441,45,1,1,1,3,58,9,1,No
7442,34,1,0,1,4,45,8,1,No
7443,48,1,1,0,1,104,20,1,No
7444,68,1,1,0,1,40,20,0,Yes
7445,34,1,1,0,4,99,12,1,No
7446,47,1,1,1,4,56,20,0,Yes
7447,39,1,1,1,5,171,18,0,Yes
7448,35,1,1,1,2,98,15,1,Yes
7449,78,1,1,0,2,11,8,0,No
7450,45,1,1,0,1,114,20,0,Yes
7451,40,1,1,1,3,135,18,1,No
7452,42,1,1,1,3,148,8,0,No
7453,41,1,1,1,5,102,18,0,Yes
7454,22,0,1,1,3,122,15,1,Yes
7455,46,1,1,1,3,101,18,0,Yes
7456,55,1,1,1,5,135,20,1,No
7457,49,1,1,0,3,93,8,0,No
7458,53,0,1,0,4,63,12,1,No
7459,49,1,1,1,4,168,12,1,No
7460,49,1,1,1,4,19,20,1,No
7461,48,1,1,0,1,60,12,1,No
7462,27,1,1,1,4,68,11,1,No
7463,72,1,1,1,2,96,20,0,Yes
7464,63,1,1,1,2,190,20,0,Yes
7465,46,0,1,1,2,55,9,0,No
7466,36,1,0,1,4,159,12,0,No
7467,55,1,1,1,4,55,16,1,Yes
7468,47,1,0,1,3,41,12,1,No
7469,52,1,1,1,6,186,12,1,No
7470,54,1,1,1,3,34,8,0,No
7471,34,1,1,0,2,79,18,0,Yes
7472,70,1,1,0,2,53,20,1,No
7473,75,1,1,1,2,76,20,1,No
7474,68,0,1,1,2,69,20,0,Yes
7475,56,1,1,0,3,68,20,1,No
7476,45,1,1,0,3,98,18,1,No
7477,56,0,1,1,2,64.5,16,0,Yes
7478,50,1,1,1,5,13,20,1,No
7479,44,1,1,1,3,94,15,1,Yes
7480,48,1,1,1,2,88.5,18,0,Yes
7481,41,1,0,1,4,91,12,0,No
7482,43,1,1,1,3,116,18,1,No
7483,48,1,1,1,2,78,12,1,No
7484,44,1,0,1,4,43,20,0,No
7485,38,1,1,1,5,117,18,0,Yes
7486,60,1,0,1,7,19,20,0,No
7487,55,1,1,1,3,489,18,0,No
7488,48,1,0,1,2,128,15,0,Yes
7489,54,0,1,1,7,69,8,1,No
7490,55,1,1,1,5,164,16,1,Yes
7491,32,0,1,1,3,74,18,1,No
7492,59,0,0,1,2,303,13,1,No
7493,33,1,1,1,3,74,18,1,No
7494,52,1,1,1,2,129,12,0,No
7495,60,1,1,1,6,116,20,1,No
7496,56,1,1,0,5,66,20,0,Yes
7497,51,1,1,1,7,150,9,1,No
7498,36,1,1,1,4,28,9,0,No
7499,30,1,1,1,4,111,15,0,Yes
7500,54,1,1,1,2,105,8,1,Yes
7501,50,0,1,1,3,68,16,1,Yes
7502,46,1,1,1,6,179,20,1,Yes
7503,40,1,0,1,4,113,18,0,No
7504,46,1,1,1,5,89,20,0,Yes
7505,42,0,1,1,5,160,15,0,Yes
7506,45,1,1,0,7,99,12,1,No
7507,41,0,1,0,3,37,8,0,No
7508,52,1,1,1,4,110,13,0,Yes
7509,59,1,1,0,1,149,20,0,Yes
7510,37,1,1,1,2,129,15,0,Yes
7511,70,1,1,0,1,5,20,1,No
7512,46,1,1,1,4,172,18,0,Yes
7513,66,0,1,1,2,64,20,1,No
7514,36,0,1,1,6,62,15,0,Yes
7515,45,1,0,1,4,186,15,0,No
7516,55,1,0,1,3,86,12,0,No
7517,56,1,1,1,6,127,20,1,No
7518,61,1,1,1,3,101,20,1,No
7519,54,1,1,0,4,84,10,0,No
7520,43,1,1,1,4,433,8,1,No
7521,68,1,1,1,2,36,8,0,No
7522,47,1,1,1,6,90,15,1,Yes
7523,56,1,1,1,2,135,18,0,Yes
7524,63,0,1,0,2,260,13,1,No
7525,53,1,1,1,4,77,20,0,Yes
7526,33,1,1,1,2,121,8,1,No
7527,51,1,1,0,1,63.5,10,1,No
7528,55,0,0,1,2,78,8,0,No
7529,53,1,1,0,3,82,18,0,Yes
7530,29,1,1,1,4,104,18,0,Yes
7531,34,1,1,1,4,321,15,1,No
7532,50,1,1,1,2,5,20,0,Yes
7533,46,1,1,1,4,89,15,1,Yes
7534,47,0,1,1,4,65,15,1,Yes
7535,40,1,0,1,5,340,15,1,No
7536,64,1,1,0,1,46,20,1,No
7537,49,1,1,1,4,28,20,0,Yes
7538,31,1,1,0,1,112.5,15,1,Yes
7539,48,1,1,1,2,92,15,1,Yes
7540,57,1,1,0,3,65,20,0,Yes
7541,33,1,1,0,1,79,18,0,Yes
7542,57,1,1,1,2,22,20,1,No
7543,44,1,0,1,3,245,15,1,No
7544,52,1,1,1,4,78,18,1,No
