Voter,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church,Undecided
1949,36,1,1,0,3,35,8,1,No
1950,44,0,0,1,6,118,20,1,No
1951,44,1,1,1,2,170,20,1,No
1952,45,1,1,1,5,105,12,0,No
1953,41,1,1,0,3,66,18,1,No
1954,50,1,1,0,1,52,9,0,No
1955,53,1,1,1,4,125,18,1,No
1956,66,1,1,0,1,85,20,0,Yes
1957,50,1,1,1,3,84.5,18,1,No
1958,54,1,1,1,4,95,12,1,No
1959,36,0,1,1,6,50,15,0,Yes
1960,59,1,0,0,2,94,20,1,No
1961,59,1,1,1,5,95,16,0,Yes
1962,56,1,1,1,2,77,20,0,Yes
1963,61,1,1,1,5,84,8,1,No
1964,74,1,1,1,3,7,20,0,Yes
1965,60,1,1,1,4,91,20,1,No
1966,77,0,0,1,3,92,20,0,No
1967,62,1,1,1,4,64,13,0,Yes
1968,60,1,1,1,4,351,20,0,No
1969,49,1,1,1,3,482,20,1,No
1970,49,1,1,1,3,142,15,0,Yes
1971,56,1,1,1,4,194,8,1,No
1972,65,1,0,1,3,139,20,1,No
1973,50,1,1,1,5,47,15,1,Yes
1974,53,1,1,1,3,61,18,1,No
1975,54,1,1,1,4,149,18,1,No
1976,51,0,0,1,5,446,20,1,No
1977,49,0,1,1,4,48,20,0,Yes
1978,46,0,1,1,2,92,8,0,No
1979,66,1,0,1,4,245,20,1,No
1980,53,1,0,1,4,163,13,1,Yes
1981,42,1,1,0,1,89.5,8,0,No
1982,50,1,1,0,2,66,8,1,No
1983,57,0,1,1,6,47,8,1,No
1984,29,1,1,1,4,166,12,0,No
1985,69,1,1,1,4,119,20,0,Yes
1986,55,1,1,0,2,50,10,0,No
1987,38,0,1,1,5,33,8,1,No
1988,57,0,0,0,3,165,16,0,Yes
1989,46,1,1,1,2,113,20,0,Yes
1990,65,0,0,0,1,81,8,0,No
1991,47,1,0,1,6,155,20,1,No
1992,43,1,0,1,5,33,20,1,No
1993,37,1,0,1,3,66,18,0,No
1994,69,0,1,1,2,270,20,1,No
1995,60,1,1,1,5,202,20,0,Yes
1996,30,1,1,1,3,206,15,1,No
1997,49,1,0,1,3,148,20,0,No
1998,60,1,1,0,1,152,8,1,No
1999,48,0,1,1,5,100,8,1,No
2000,60,1,1,1,6,97,13,1,Yes
2001,63,1,1,0,1,25,20,1,No
2002,33,1,1,1,2,205,18,0,Yes
2003,39,1,1,1,2,95,18,1,No
2004,54,1,1,1,5,84,20,0,Yes
2005,55,1,1,0,1,64.5,8,1,No
2006,52,1,1,1,2,125,15,1,Yes
2007,36,1,1,1,4,201,15,1,No
2008,46,1,1,1,5,101,15,0,Yes
2009,36,0,1,1,3,89.5,9,0,No
2010,34,1,1,1,7,143,15,1,Yes
2011,48,1,0,1,4,101,15,0,Yes
2012,68,1,1,1,3,160,20,0,Yes
2013,45,1,0,0,1,101,18,0,No
2014,56,1,1,0,1,48,20,0,Yes
2015,62,0,1,1,3,299,20,1,No
2016,40,1,1,1,6,66,15,0,Yes
2017,36,1,1,1,5,78,18,0,Yes
2018,45,1,1,1,3,95.5,9,1,No
2019,43,1,1,0,1,59.5,18,1,No
2020,61,1,1,1,3,59,8,0,No
2021,51,0,1,0,4,14,8,1,No
2022,63,1,1,1,4,31,20,1,No
2023,43,1,0,1,4,20,18,1,No
2024,63,1,1,1,3,106,20,0,Yes
2025,60,1,0,1,4,90,20,0,No
2026,56,1,1,1,4,128,16,1,Yes
2027,41,1,1,1,5,143,15,0,Yes
2028,40,1,1,1,2,44,18,1,No
2029,36,0,1,1,5,33,8,1,No
2030,42,1,1,1,3,42,18,1,No
2031,42,1,0,1,3,288,20,0,No
2032,36,1,1,1,5,20,15,1,Yes
2033,47,1,1,1,5,77,20,0,Yes
2034,34,1,1,1,2,7,18,1,No
2035,35,1,1,1,6,95,15,0,Yes
2036,54,1,1,1,4,61,18,1,No
2037,42,1,0,1,3,112,15,1,Yes
2038,61,1,1,1,3,152,20,0,Yes
2039,32,1,1,0,1,62,12,0,No
2040,51,1,1,1,4,135,8,0,No
2041,57,1,0,0,4,6,8,1,No
2042,41,1,0,0,1,107,18,0,No
2043,57,1,1,0,2,105,20,0,Yes
2044,63,0,1,1,4,81,20,1,No
2045,33,1,1,1,4,180,15,1,No
2046,50,0,1,1,6,118,12,1,No
2047,76,1,0,1,4,90,16,0,Yes
2048,47,1,1,1,2,140,20,0,Yes
2049,60,1,1,1,3,138,8,0,Yes
2050,62,1,1,1,7,83,20,1,No
2051,57,1,1,1,5,20,15,1,Yes
2052,62,1,1,1,4,67,16,1,Yes
2053,67,1,1,0,1,137,8,0,No
2054,40,0,1,0,6,57,16,0,Yes
2055,70,1,1,0,2,21,8,1,No
2056,58,1,1,0,3,20,13,1,Yes
2057,41,1,1,1,4,59,15,1,Yes
2058,52,1,0,1,3,62.5,8,1,No
2059,45,1,1,1,3,134,12,0,No
2060,60,1,0,0,1,90,13,1,Yes
2061,35,1,1,1,4,13,18,1,No
2062,43,1,1,0,2,61.5,8,0,No
2063,53,1,1,0,4,59,8,1,No
2064,32,1,1,1,6,312,12,0,No
2065,54,1,1,1,6,117,20,1,No
2066,35,1,1,1,6,367,15,0,No
2067,49,1,0,0,1,109,20,0,No
2068,53,1,1,1,2,149,18,0,Yes
2069,36,0,1,1,2,57,15,0,Yes
2070,56,1,0,0,1,118,20,0,No
2071,41,1,1,1,6,30,18,0,Yes
2072,59,1,1,1,5,74,16,0,Yes
2073,61,0,1,1,4,58,8,0,No
2074,54,1,1,1,5,74,16,0,Yes
2075,44,1,1,1,3,73,18,0,Yes
2076,33,1,1,1,5,120,12,0,No
2077,38,1,1,1,3,142,18,0,Yes
2078,38,1,1,1,5,185,12,1,No
2079,69,1,1,1,2,125,20,1,No
2080,43,1,1,1,3,77,18,0,Yes
2081,46,1,1,1,2,53,18,1,No
2082,52,1,1,0,3,15,8,1,No
2083,56,1,1,1,5,76,16,0,Yes
2084,28,1,1,1,4,304,12,0,No
2085,34,0,0,1,4,86,8,0,No
2086,32,0,0,1,7,65,8,0,No
2087,46,1,1,1,4,38,12,1,No
2088,48,1,0,1,4,102,13,1,Yes
2089,55,1,1,0,1,113,8,1,No
2090,42,1,1,1,4,135,15,1,Yes
2091,36,1,1,0,3,107,9,1,No
2092,51,1,0,1,5,91,20,1,No
2093,59,1,1,1,2,59,20,1,No
2094,45,1,1,1,3,135,18,1,No
2095,40,0,1,0,2,19,8,0,No
2096,42,1,1,1,5,231,15,0,No
2097,49,1,1,1,6,137,15,0,Yes
2098,40,1,1,0,3,43,15,0,Yes
2099,36,1,1,1,6,147,15,0,Yes
2100,41,1,1,1,5,105,15,0,Yes
2101,74,1,1,1,6,90,20,0,Yes
2102,59,1,1,1,2,83,20,1,No
2103,52,1,1,1,3,164,15,0,Yes
2104,55,1,1,1,2,300,18,0,No
2105,34,1,1,1,6,138,15,1,Yes
2106,54,1,1,1,3,138,18,0,Yes
2107,52,1,1,0,3,75,18,0,Yes
2108,37,1,1,1,5,177.5,15,0,No
2109,68,1,1,1,3,26,20,0,Yes
2110,48,1,0,1,3,43,18,1,No
2111,48,1,1,1,3,161,18,1,No
2112,61,1,1,0,1,102,20,0,Yes
2113,48,1,1,1,4,138,16,1,Yes
2114,48,1,1,0,4,46,15,1,Yes
2115,43,1,1,1,5,115,18,0,Yes
2116,47,1,1,0,1,30,18,1,No
2117,52,1,1,0,1,428,15,0,No
2118,47,1,0,1,3,66,16,0,Yes
2119,58,1,1,1,6,204,16,0,Yes
2120,43,1,1,1,2,56,18,1,No
2121,52,1,0,1,3,136,20,1,No
2122,37,0,1,1,6,124,12,0,No
2123,32,1,1,1,5,122,18,0,Yes
2124,46,1,1,1,3,140,15,0,Yes
2125,40,1,1,1,4,60,15,0,Yes
2126,55,1,1,1,5,110,15,1,Yes
2127,32,1,1,1,3,79.5,18,1,No
2128,51,1,1,1,3,92,16,0,Yes
2129,42,1,0,1,4,177,18,1,No
2130,44,1,1,1,5,37,8,1,No
2131,54,1,0,1,3,44,20,0,No
2132,49,1,0,0,4,105,18,1,No
2133,58,0,0,1,5,37,20,1,No
2134,57,1,0,0,4,94,20,0,No
2135,47,1,0,1,5,108,15,0,Yes
2136,51,1,1,1,3,140,20,1,No
2137,33,1,1,1,6,25,15,1,Yes
2138,54,0,1,0,2,299,8,1,No
2139,46,1,1,1,2,39.5,15,0,Yes
2140,65,1,1,1,2,6,20,1,No
2141,46,1,1,1,3,94,18,1,No
2142,47,1,1,1,6,96,15,0,Yes
2143,61,1,1,1,2,88,20,0,Yes
2144,61,1,0,1,4,235,20,1,No
2145,31,1,1,0,3,40,9,1,No
2146,44,1,1,0,3,105,8,0,No
2147,60,1,1,0,1,51,20,1,No
2148,58,0,1,1,5,32,8,1,No
2149,43,0,1,1,4,178,18,1,No
2150,48,1,1,1,3,108,15,0,Yes
2151,47,1,1,1,5,41,15,0,Yes
2152,48,1,1,1,3,69,15,0,Yes
2153,62,1,1,1,4,66,20,0,Yes
2154,43,1,1,1,4,119,15,0,Yes
2155,42,1,1,0,1,48,16,0,Yes
2156,57,1,0,1,6,131,20,1,No
2157,77,1,1,0,5,4,13,1,Yes
2158,32,1,1,1,3,116,15,1,Yes
2159,66,1,1,1,3,545,20,1,No
2160,47,1,1,1,5,115,15,1,Yes
2161,37,1,1,1,5,129,18,1,No
2162,66,1,1,1,2,87,20,0,Yes
2163,46,1,1,1,3,77,18,0,Yes
2164,34,1,1,1,4,173,18,1,No
2165,40,1,1,1,3,75,9,0,No
2166,39,1,1,1,3,149,15,0,Yes
2167,60,1,1,0,4,28,20,1,No
2168,52,1,1,0,1,74,15,1,Yes
2169,54,0,1,0,3,11,8,0,No
2170,51,1,1,1,3,96.5,18,1,No
2171,35,1,1,1,3,11.5,12,1,No
2172,54,1,1,1,5,118,18,1,No
2173,55,1,1,0,1,64,20,0,Yes
2174,52,1,1,0,3,33,8,1,No
2175,61,1,1,1,2,146,20,1,No
2176,35,1,1,1,4,125,8,1,No
2177,60,0,1,1,7,101,10,1,No
2178,60,1,1,1,3,114,20,0,Yes
2179,45,1,1,1,6,154,16,1,Yes
2180,45,1,1,1,4,6,8,1,No
2181,38,1,0,1,4,40,15,0,Yes
2182,47,0,1,1,6,115,13,0,Yes
2183,41,1,1,1,2,158,15,1,Yes
2184,43,1,0,1,7,137,12,0,No
2185,44,1,1,0,1,154,18,1,No
2186,39,1,1,1,3,191,15,0,No
2187,44,0,1,1,3,208,15,1,No
2188,36,1,1,0,4,8,15,1,Yes
2189,52,1,0,1,4,70,8,0,No
2190,59,1,1,1,2,89,20,1,No
2191,39,1,1,1,7,38,12,0,No
2192,48,1,1,0,1,126.5,18,1,Yes
2193,41,1,1,1,4,530,18,1,No
2194,46,1,1,1,3,124,12,1,No
2195,45,1,1,0,3,22,18,1,No
2196,49,1,1,1,3,25,20,0,Yes
2197,53,1,1,1,3,87,20,0,Yes
2198,35,1,1,1,2,48,18,0,Yes
2199,36,1,1,1,5,117,18,0,Yes
2200,44,1,0,1,2,82,20,1,No
2201,37,1,1,1,3,223,15,1,No
2202,40,1,0,0,1,114,15,1,Yes
2203,50,1,1,1,5,362,12,0,No
2204,45,1,1,1,4,83,12,0,No
2205,53,1,1,0,4,83.5,18,1,No
2206,56,0,1,1,3,97,15,1,Yes
2207,51,1,1,1,2,169,8,1,No
2208,49,1,1,0,2,20,13,0,Yes
2209,51,0,1,1,4,163,15,1,Yes
2210,43,1,0,1,3,179,15,1,No
2211,64,1,1,1,4,213,20,0,Yes
2212,48,1,1,0,5,97,15,1,Yes
2213,50,1,1,1,2,62.5,18,1,No
2214,52,1,1,1,5,116,16,1,Yes
2215,31,1,1,0,3,45,18,1,No
2216,54,1,1,0,1,109,13,1,Yes
2217,59,1,1,1,3,96,20,0,Yes
2218,38,1,1,0,1,70,18,0,Yes
2219,51,1,1,1,2,66,8,0,No
2220,45,1,1,1,5,158,12,1,No
2221,50,1,1,1,4,20,20,0,Yes
2222,38,1,1,1,2,536,15,1,No
2223,48,1,1,1,5,187,15,1,No
2224,55,1,1,1,3,152,15,1,Yes
2225,41,1,1,1,3,152,18,1,No
2226,63,1,0,1,3,230,20,1,No
2227,36,1,0,1,4,199,15,0,No
2228,42,1,0,0,4,30,12,1,No
2229,62,0,0,1,3,112,20,1,No
2230,50,1,1,1,2,74,12,1,No
2231,55,1,1,1,5,134,15,0,Yes
2232,33,1,0,1,7,108,12,1,No
2233,43,1,1,1,3,116,18,0,Yes
2234,55,1,1,1,3,20,15,0,Yes
2235,61,1,1,0,1,90,20,1,No
2236,55,1,0,1,5,133,20,1,No
2237,47,0,0,1,3,60,15,1,Yes
2238,55,0,1,1,2,152,8,1,No
2239,68,1,1,1,2,80,16,1,Yes
2240,48,1,1,0,3,64,18,0,Yes
2241,39,0,0,1,5,66.5,12,0,No
2242,41,1,1,1,3,92,8,0,No
2243,46,1,1,1,2,88,18,0,Yes
2244,41,1,1,0,2,50,12,1,No
2245,54,1,1,0,4,6,18,0,Yes
2246,54,1,1,0,1,68.5,20,1,No
2247,76,1,0,1,2,145,20,1,No
2248,42,1,1,1,4,53,15,1,Yes
2249,50,0,1,1,5,95,13,0,Yes
2250,40,1,1,1,5,470,18,1,No
2251,37,1,0,0,1,225,8,1,No
2252,43,1,1,1,3,191,18,1,No
2253,46,0,0,1,6,208,16,0,No
2254,35,0,1,1,5,227,8,1,No
2255,36,1,0,0,3,119,18,1,No
2256,67,1,1,0,1,50,20,1,No
2257,45,1,0,0,4,89,18,1,No
2258,61,0,1,0,3,48,8,1,No
2259,53,0,1,1,2,70,8,0,No
2260,43,1,0,1,4,170,15,1,Yes
2261,73,0,1,1,4,82,13,0,Yes
2262,38,1,1,1,5,83,18,1,No
2263,56,1,1,1,3,123,20,0,Yes
2264,45,0,1,1,5,187,18,1,No
2265,32,1,1,0,1,98,18,0,Yes
2266,34,0,1,0,2,102,18,0,Yes
2267,46,1,1,1,5,89,20,0,Yes
2268,37,1,0,0,1,27,18,1,No
2269,58,1,0,1,2,68,20,0,No
2270,47,1,1,1,3,146,15,1,Yes
2271,42,1,0,0,1,114,18,0,No
2272,36,1,1,1,4,88,18,0,Yes
2273,46,1,1,1,3,276,15,0,No
2274,46,1,0,1,4,127,15,0,Yes
2275,53,1,1,0,5,18,16,1,Yes
2276,37,1,1,1,3,144,15,1,Yes
2277,49,0,1,1,2,99,8,1,No
2278,51,1,1,1,5,160,15,1,Yes
2279,34,1,1,0,1,44.5,9,1,No
2280,43,1,0,0,2,242,9,1,No
2281,52,1,1,0,1,99,18,0,Yes
2282,39,1,1,1,6,113,12,1,No
2283,69,1,0,0,2,49,20,0,No
2284,55,1,1,1,4,84,20,1,No
2285,57,1,1,1,2,130,8,0,No
2286,56,1,1,1,4,112,18,1,No
2287,51,1,0,1,3,59.5,18,1,No
2288,50,0,0,1,2,120,18,1,No
2289,31,0,1,1,4,156,15,1,Yes
2290,62,1,1,1,2,200,20,0,Yes
2291,39,1,1,1,5,86,12,1,No
2292,52,0,1,1,2,128,15,0,Yes
2293,66,0,1,0,5,57.5,16,0,Yes
2294,57,1,0,1,4,62.5,8,0,No
2295,42,1,1,1,7,79,12,1,No
2296,46,1,1,1,4,170,15,0,Yes
2297,61,1,1,1,2,77,13,0,Yes
2298,56,1,0,1,3,93,20,1,No
2299,76,1,1,0,3,175,20,1,No
2300,37,1,1,1,3,42,12,1,No
2301,52,0,1,1,3,94,8,1,No
2302,37,1,0,1,4,90,15,0,Yes
2303,51,1,1,0,2,122,18,1,No
2304,48,1,1,1,5,107,20,1,No
2305,44,1,1,1,4,186,15,0,Yes
2306,50,1,1,1,4,473,16,0,No
2307,56,0,1,0,2,54,8,1,No
2308,45,1,1,1,6,89,12,1,No
2309,69,1,1,0,6,108,13,0,Yes
2310,59,1,1,0,1,96,18,0,Yes
2311,45,1,1,0,3,72,12,0,No
2312,49,1,1,1,5,82,12,1,No
2313,42,1,1,1,3,204,18,0,Yes
2314,58,1,0,1,3,133,20,0,No
2315,33,0,1,1,6,139,18,1,No
2316,38,1,1,1,3,115,18,0,Yes
2317,41,1,1,1,4,125,12,0,No
2318,54,0,1,1,3,46,8,1,No
2319,34,1,0,1,4,330,15,0,No
2320,56,1,1,1,4,92,12,0,No
2321,36,1,0,1,6,110,18,1,No
2322,51,1,0,1,3,246,20,1,No
2323,39,1,1,1,5,176,18,1,No
2324,42,1,1,1,2,169,18,1,No
2325,47,1,1,1,2,154,15,1,Yes
2326,45,1,1,1,3,26,15,1,Yes
2327,59,1,1,1,4,42,20,1,No
2328,45,1,1,1,3,83.5,20,0,Yes
2329,56,0,1,1,3,74,20,1,No
2330,50,1,1,1,3,35,10,1,No
2331,62,1,1,1,3,158,20,0,Yes
2332,66,1,1,1,2,119,20,0,Yes
2333,64,1,0,1,3,46,20,0,No
2334,50,0,1,1,3,68,10,1,No
2335,48,1,1,1,5,43,8,0,No
2336,50,0,1,0,2,56,10,0,No
2337,49,1,1,1,2,32,20,1,No
2338,46,0,1,1,6,482,15,0,No
2339,42,1,0,1,3,153,13,1,Yes
2340,51,1,1,0,1,52,20,1,No
2341,53,1,1,1,6,129,8,0,No
2342,59,0,0,1,3,54,20,1,No
2343,62,1,1,1,3,111,16,1,Yes
2344,34,1,1,1,6,119,12,0,No
2345,70,1,1,0,2,106,20,0,Yes
2346,38,1,0,1,6,335,15,1,No
2347,50,1,1,0,3,25,8,0,No
2348,38,0,1,1,2,352,15,0,No
2349,45,0,1,1,6,107,18,1,Yes
2350,67,1,1,0,1,64,20,1,No
2351,50,1,0,1,3,200,12,1,No
2352,77,1,1,1,3,16,13,1,Yes
2353,45,1,1,1,5,119,15,1,Yes
2354,49,1,1,0,1,10,20,0,Yes
2355,35,1,1,1,4,73,18,0,Yes
2356,44,1,0,1,4,214,15,0,No
2357,52,1,1,1,5,67,15,0,Yes
2358,41,1,1,1,3,42,18,0,Yes
2359,47,0,1,1,3,99,18,0,Yes
2360,54,1,1,1,3,143,12,1,No
2361,48,1,1,1,2,160,15,1,Yes
2362,45,1,1,0,4,153,18,1,No
2363,59,1,1,1,2,15,8,1,No
2364,35,1,0,1,2,138.5,15,0,Yes
2365,50,1,0,1,2,96.5,20,0,No
2366,54,1,0,1,6,37,20,0,No
2367,49,1,1,1,7,209,15,0,No
2368,32,1,1,0,2,82,18,0,Yes
2369,38,0,1,0,2,5,8,0,No
2370,45,1,1,1,3,103,20,1,No
2371,72,0,1,1,2,65,20,1,No
2372,38,0,1,0,1,6,8,1,No
2373,52,1,1,1,2,100,20,0,Yes
2374,54,1,0,1,2,147,20,1,No
2375,32,1,0,0,4,62,15,0,Yes
2376,41,1,0,1,5,35,9,0,No
2377,76,1,0,0,3,141,16,1,Yes
2378,56,1,1,1,3,177,8,1,No
2379,57,0,1,1,4,115,20,1,No
2380,54,1,1,1,3,89,20,1,No
2381,50,1,1,1,2,6,9,0,No
2382,55,1,1,1,4,70,20,0,Yes
2383,63,1,1,0,1,65,20,0,Yes
2384,49,0,1,0,1,8,8,0,No
2385,32,1,0,1,3,113,15,1,Yes
2386,52,1,1,1,2,39,13,0,Yes
2387,44,1,1,1,3,75,18,0,Yes
2388,58,1,1,0,2,25,12,0,No
2389,46,1,1,1,3,56,18,0,Yes
2390,43,1,1,1,3,41,8,0,No
2391,43,1,1,1,5,91,15,0,Yes
2392,41,1,0,1,3,82,18,1,No
2393,41,1,1,1,4,70,15,0,Yes
2394,57,1,1,1,4,87,12,0,No
2395,34,1,1,1,5,132,15,1,Yes
2396,47,1,1,1,3,86.5,18,1,No
2397,37,1,1,1,3,36,18,0,Yes
2398,53,1,0,1,6,48,13,0,Yes
2399,56,0,1,0,1,29,8,0,No
2400,40,1,1,1,4,82,12,1,No
2401,50,1,1,0,2,37,20,1,No
2402,38,0,1,1,4,132,8,1,No
2403,38,1,0,1,4,65,15,1,Yes
2404,44,1,1,0,1,38,8,0,No
2405,30,1,0,1,3,189,15,0,No
2406,31,1,1,0,1,82,15,0,Yes
2407,51,1,1,1,6,89,15,1,Yes
2408,30,1,1,1,6,145,15,0,Yes
2409,45,1,1,0,2,229,15,1,No
2410,33,1,1,0,1,114,15,1,Yes
2411,37,1,1,1,6,197,15,0,No
2412,45,0,1,1,3,245,8,0,No
2413,40,1,1,1,5,154,15,1,Yes
2414,52,1,1,1,2,48,8,0,No
2415,42,0,1,1,6,150,13,1,Yes
2416,43,0,0,1,5,68.5,15,1,Yes
2417,30,1,1,1,3,289,15,0,No
2418,37,1,0,1,5,109,8,1,No
2419,37,1,1,0,1,117,15,1,Yes
2420,44,0,1,0,3,116,8,0,No
2421,44,1,1,1,5,165,15,0,Yes
2422,47,1,1,1,5,105,15,0,Yes
2423,47,1,1,1,3,57,15,0,Yes
2424,34,1,1,1,2,161,15,1,Yes
2425,46,0,1,1,2,63,8,1,No
2426,38,1,1,1,3,200,18,1,No
2427,43,1,0,1,5,81,15,0,Yes
2428,60,1,1,1,3,118,20,1,No
2429,55,1,1,1,2,109,18,0,Yes
2430,44,1,1,0,2,77,12,0,No
2431,44,1,0,0,2,119,20,1,No
2432,47,0,0,1,2,51,20,0,No
2433,41,1,1,1,5,125,16,0,Yes
2434,44,1,0,1,5,144,8,0,No
2435,45,1,0,1,3,98,15,0,Yes
2436,45,1,1,1,4,151,18,0,Yes
2437,48,0,1,1,3,90,8,0,No
2438,55,0,1,1,3,98,20,1,No
2439,72,1,1,1,5,84,10,0,No
2440,38,1,0,1,4,181,15,1,No
2441,64,1,1,1,5,101,20,1,No
2442,46,1,0,1,3,152,18,1,No
2443,34,1,1,1,2,83,18,0,Yes
2444,53,1,1,0,1,51,20,1,No
2445,52,0,1,1,3,129,20,0,Yes
2446,46,1,1,0,1,100,15,1,Yes
2447,52,0,1,1,6,89,10,1,No
2448,48,1,1,0,1,42,20,1,No
2449,36,1,0,0,6,13,8,0,No
2450,37,1,1,1,4,95,18,1,No
2451,56,0,0,0,1,68,20,1,No
2452,41,1,1,1,3,66.5,18,1,No
2453,43,1,1,1,5,91,20,1,No
2454,41,1,1,1,5,62,18,0,Yes
2455,43,1,1,0,2,40,18,1,No
2456,49,1,1,1,2,62,18,1,No
2457,44,1,1,1,4,202,12,1,No
2458,34,1,1,1,3,65,18,0,Yes
2459,46,1,0,0,3,125,9,0,No
2460,39,1,1,1,5,114,18,0,Yes
2461,55,1,1,0,1,47.5,20,1,No
2462,47,1,1,0,1,95,15,1,Yes
2463,59,1,1,1,3,71,16,0,Yes
2464,58,0,1,0,2,48,16,0,Yes
2465,47,1,1,1,6,150,15,1,Yes
2466,37,1,1,0,1,28,12,1,No
2467,40,1,1,1,3,86,18,1,No
2468,48,1,0,1,4,80,15,1,Yes
2469,35,1,0,1,4,6,8,0,No
2470,50,1,1,1,3,63,15,1,Yes
2471,47,1,0,1,3,116,8,0,No
2472,50,1,1,1,4,104,20,1,No
2473,43,1,1,1,3,57,12,1,No
2474,42,1,0,0,3,157,20,1,No
2475,49,1,1,0,2,83,18,0,Yes
2476,50,1,1,1,3,40,18,0,Yes
2477,49,1,1,1,3,85,8,0,No
2478,44,1,0,1,2,67,13,0,Yes
2479,49,0,0,1,5,117,18,1,No
2480,60,0,0,0,1,133,20,1,Yes
2481,49,0,1,1,3,47,18,0,Yes
2482,54,1,0,1,5,29,12,0,No
2483,40,1,0,1,4,94,18,0,No
2484,47,1,1,0,2,352,8,0,No
2485,62,1,0,1,2,65,20,1,No
2486,37,1,0,1,5,15,15,1,Yes
2487,76,0,1,0,6,17,20,1,No
2488,53,1,0,0,2,80,18,1,No
2489,53,1,1,1,3,69.5,20,1,No
2490,47,0,1,0,2,89,18,1,No
2491,65,1,1,1,3,59.5,20,1,No
2492,47,1,0,1,5,8,8,1,No
2493,51,1,1,1,2,102,20,0,Yes
2494,70,1,1,1,3,122,20,1,No
2495,32,1,1,0,2,13,18,1,No
2496,62,1,0,1,5,46,20,0,No
2497,54,0,1,1,4,248,16,0,No
2498,37,1,1,0,2,47,15,0,Yes
2499,59,1,1,1,3,96,15,1,Yes
2500,61,1,1,1,3,120.5,20,0,Yes
2501,53,1,1,1,3,169,20,1,No
2502,36,1,1,1,2,75,9,1,No
2503,38,1,1,1,4,49,18,0,Yes
2504,39,1,1,1,3,156,18,1,No
2505,50,1,0,1,5,287,12,1,No
2506,57,1,0,1,6,338,20,1,No
2507,63,1,1,1,4,81,16,0,Yes
2508,31,1,1,1,2,120,18,1,No
2509,66,1,1,1,3,65,13,1,Yes
2510,55,0,1,1,2,38,8,0,No
2511,45,1,0,1,2,91.5,9,0,No
2512,44,1,1,0,2,47,18,0,Yes
2513,58,1,1,1,5,163,20,1,No
2514,42,1,1,0,4,115,15,0,Yes
2515,55,1,1,0,1,86,18,0,Yes
2516,37,1,1,1,5,78,8,1,No
2517,56,0,1,0,2,64.5,8,0,No
2518,51,0,0,1,5,41,8,1,No
2519,61,1,1,1,7,153,20,1,No
2520,52,1,1,1,5,94.5,15,1,Yes
2521,54,1,1,1,5,62,18,0,Yes
2522,56,1,0,1,4,49,16,1,Yes
2523,48,0,1,1,4,94,9,1,No
2524,68,1,0,1,4,27,10,1,No
2525,66,1,1,0,4,31,20,0,Yes
2526,46,1,1,0,1,353,20,0,No
2527,63,1,1,1,2,118,10,0,No
2528,40,1,1,1,2,283,18,0,No
2529,41,1,1,1,3,14.5,18,1,No
2530,37,0,1,1,3,57,12,1,No
2531,50,1,1,1,5,106,8,1,No
2532,62,1,1,1,5,96,16,0,Yes
2533,45,1,0,1,3,162,20,1,No
2534,57,1,1,0,1,94,20,1,No
2535,51,0,0,1,2,145,10,1,No
2536,51,1,1,1,3,179,20,0,Yes
2537,50,1,1,1,6,76,20,1,No
2538,45,1,1,1,3,62,9,0,No
2539,39,1,1,1,6,134,15,1,Yes
2540,54,1,1,0,4,109,20,0,Yes
2541,33,0,0,1,3,42,8,0,No
2542,46,1,0,1,3,39,20,0,No
2543,58,1,0,1,3,169,20,0,No
2544,56,1,1,1,4,72,20,0,Yes
2545,54,1,0,1,2,123,20,0,No
2546,42,0,1,1,4,29,8,1,No
2547,36,0,1,0,2,72,18,1,No
2548,34,0,1,1,4,474,15,1,Yes
2549,37,1,1,0,1,59.5,18,0,Yes
2550,65,1,1,1,2,19,20,1,No
2551,44,0,1,0,3,50,8,1,No
2552,38,1,1,1,5,139,15,1,Yes
2553,63,1,1,1,3,69.5,20,0,Yes
2554,45,1,1,0,1,23,18,1,No
2555,50,1,0,1,2,169,18,0,No
2556,59,0,1,1,3,30,8,1,No
2557,54,1,1,1,3,117,18,0,Yes
2558,67,1,1,1,4,110,13,1,Yes
2559,59,1,1,1,4,55,20,1,No
2560,52,1,1,0,1,86,20,1,No
2561,48,1,0,1,2,212,20,0,No
2562,55,1,1,1,3,100,18,0,Yes
2563,59,1,1,1,3,31,20,0,Yes
2564,42,1,0,1,6,145.5,8,1,No
2565,62,1,1,1,3,61,20,0,Yes
2566,56,1,1,1,3,61,16,0,Yes
2567,57,1,0,1,2,80,20,0,No
2568,37,0,0,1,3,91,15,0,Yes
2569,31,1,0,1,5,78,15,0,Yes
2570,35,1,0,1,3,57,18,0,No
2571,52,1,0,0,3,94,20,1,No
2572,59,1,1,1,3,8,20,0,Yes
2573,50,1,1,1,4,56,8,1,No
2574,54,1,1,0,1,6,16,1,Yes
2575,44,1,1,1,4,113,15,1,Yes
2576,36,1,0,1,5,138,15,0,Yes
2577,45,1,1,1,5,123,18,1,No
2578,67,1,0,1,3,126,20,1,No
2579,40,1,1,1,4,177,20,1,No
2580,52,0,1,1,6,107,15,0,Yes
2581,50,1,1,1,5,117,12,0,No
2582,54,0,1,1,4,106,8,1,No
2583,41,1,1,0,1,22,18,0,Yes
2584,50,1,0,1,2,109,16,1,Yes
