CustomerID,Age,Entrepreneur,Unemployed,Married,Divorced,High School,College,AverageBalance
35983,27,0,0,0,0,1,0,205.4
35984,48,0,0,1,0,1,0,49
35985,45,0,0,0,0,1,0,67.6
35986,35,0,0,0,0,1,0,66.3
35989,34,0,0,1,0,1,0,59.8
35991,44,0,0,0,1,1,0,393.9
35992,35,0,0,0,1,1,0,2.6
35993,47,0,0,1,0,1,0,193.7
35994,54,0,0,1,0,1,0,54.6
35997,47,0,0,1,0,1,0,417.3
35998,30,0,0,0,0,1,0,852.8
35999,31,0,0,0,0,1,0,289.9
36000,34,0,0,1,0,1,0,224.9
36001,36,0,0,1,0,1,0,837.2
36002,32,0,0,0,0,1,0,36.4
36003,31,0,0,1,0,1,0,174.2
36005,27,0,0,0,0,1,0,163.8
36006,36,0,0,0,0,1,0,353.6
36007,54,0,0,1,0,1,0,243.1
36008,33,0,0,0,0,1,0,721.5
36014,33,0,0,0,1,1,0,678.6
36015,45,0,0,1,0,1,0,1142.7
36016,43,0,0,1,0,1,0,1034.8
36018,51,0,0,1,0,1,0,1725.1
36019,57,0,0,1,0,1,0,92
36021,40,0,0,1,0,1,0,456.3
36022,41,0,0,0,0,1,0,1142.7
36023,34,0,0,0,0,1,0,301.6
36025,31,0,0,0,0,1,0,617.5
36026,27,0,0,1,0,1,0,556.4
36027,38,0,0,1,0,1,0,296.4
36028,29,0,0,1,0,1,0,36.4
36029,39,0,0,1,0,1,0,313.3
36030,32,0,0,0,0,1,0,517.4
36032,47,0,0,0,0,1,0,310.7
36034,42,0,0,1,0,1,0,614.9
36035,31,0,0,0,0,1,0,63.7
36039,50,0,0,1,0,1,0,2232.1
36040,28,0,0,0,0,1,0,2055.3
36041,31,0,0,0,0,1,0,11.7
36042,38,0,0,1,0,1,0,4
36043,33,0,0,1,0,1,0,1046.5
36044,25,0,0,0,0,1,0,71.5
36045,36,0,0,1,0,1,0,334.1
36049,45,0,0,0,1,1,0,16105.7
36050,25,0,0,0,0,1,0,126
36052,25,0,0,0,0,1,0,283.4
36054,39,0,0,1,0,1,0,169
36055,25,0,0,0,0,1,0,132.6
36056,44,0,0,0,1,1,0,33.8
36057,26,0,0,0,0,1,0,88.4
36058,52,0,0,1,0,1,0,1021.8
36059,41,0,0,0,0,1,0,3.9
36060,29,0,0,0,0,1,0,377
36061,29,0,0,0,0,1,0,466.7
36062,36,0,0,0,0,1,0,156
36063,47,0,0,1,0,1,0,138
36064,55,0,0,1,0,1,0,620.1
36065,34,0,0,0,0,1,0,2.6
36066,45,0,0,0,1,1,0,189.8
36067,52,0,0,1,0,1,0,4620.2
36068,38,0,0,1,0,1,0,147
36069,52,0,0,1,0,1,0,67
36070,45,0,0,1,0,1,0,1920.1
36072,25,0,0,0,1,1,0,111.8
36073,30,0,0,0,0,1,0,178.1
36074,26,0,0,0,0,1,0,128
36076,47,0,0,1,0,1,0,139.1
36077,51,0,0,1,0,1,0,406.9
36080,49,0,0,1,0,1,0,230.1
36081,43,0,0,1,0,1,0,62.4
36083,41,0,0,1,0,1,0,145.6
36084,57,0,0,1,0,1,0,1235
36087,41,0,0,1,0,1,0,456.3
36088,44,0,0,1,0,1,0,345.8
36089,45,0,0,1,0,1,0,2626
36090,45,0,0,1,0,1,0,127
36091,53,0,0,0,0,1,0,214.5
36093,36,0,0,1,0,1,0,343.2
36094,43,0,0,1,0,1,0,980.2
36095,48,0,0,1,0,1,0,266.5
36096,34,0,0,1,0,1,0,128
36098,44,0,0,1,0,1,0,495.3
36099,53,0,0,0,1,1,0,416
36101,57,0,0,1,0,1,0,419.9
36102,34,0,0,1,0,1,0,108
36103,28,0,0,0,0,1,0,573.3
36105,39,0,0,0,0,1,0,5694
36106,49,0,0,0,0,1,0,156
36107,25,0,0,0,0,1,0,1246.7
36108,32,0,0,1,0,1,0,88.4
36109,48,0,0,0,0,1,0,609.7
36111,34,0,0,1,0,1,0,715
36112,27,0,0,0,0,1,0,366.6
36115,39,0,0,1,0,1,0,1800.5
36116,47,0,0,1,0,1,0,3.9
36117,49,0,0,1,0,1,0,406.9
36119,30,0,0,0,0,1,0,13197.6
36120,28,0,0,0,1,1,0,620.1
36122,46,0,0,1,0,1,0,283.4
36123,38,0,0,1,0,1,0,617.5
36125,39,0,0,0,0,1,0,921.7
36126,41,0,0,1,0,1,0,279.5
36127,29,0,0,0,0,1,0,42.9
36128,47,0,0,1,0,1,0,2919.8
36131,31,0,0,1,0,1,0,42
36132,32,0,0,1,0,1,0,134
36133,44,0,0,1,0,1,0,3010.8
36134,29,0,0,0,0,1,0,2228.2
36135,59,0,0,1,0,1,0,1202.5
36137,58,0,0,1,0,1,0,261.3
36138,54,0,0,0,1,1,0,176.8
36140,30,0,0,0,0,1,0,202.8
36141,46,0,0,1,0,1,0,361.4
36142,41,0,0,1,0,1,0,396.5
36143,29,0,0,0,0,1,0,4585.1
36144,54,0,0,1,0,1,0,115.7
36145,50,0,0,1,0,1,0,5.2
36146,41,0,0,0,0,1,0,803.4
36148,38,0,0,0,0,1,0,484.9
36149,36,0,0,1,0,1,0,592.8
36150,39,0,0,1,0,1,0,48.1
36151,38,0,0,0,0,1,0,2511.6
36152,51,0,0,1,0,1,0,249.6
36154,37,0,0,0,1,1,0,38
36156,38,0,0,1,0,1,0,148.2
36157,51,0,0,1,0,1,0,75.4
36158,43,0,0,1,0,1,0,338
36160,41,0,0,1,0,1,0,223.6
36162,37,0,0,1,0,1,0,175
36163,39,0,0,0,0,1,0,872.3
36164,41,0,0,0,1,1,0,1948.7
36165,56,0,0,1,0,1,0,139.1
36166,47,0,0,1,0,1,0,293.8
36167,43,0,0,1,0,1,0,3
36168,46,0,0,0,0,1,0,1084.2
36169,47,0,0,1,0,1,0,439.4
36170,35,0,0,1,0,1,0,100
36171,49,0,0,1,0,1,0,172
36172,35,0,0,1,0,1,0,627.9
36173,47,0,0,1,0,1,0,4505.8
36174,43,0,0,0,1,1,0,94.9
36176,59,0,0,1,0,1,0,1480.7
36179,45,0,0,1,0,1,0,193.7
36180,42,0,0,1,0,1,0,886.6
36181,41,0,0,1,0,1,0,261.3
36182,55,0,0,0,1,1,0,292.5
36183,34,0,0,1,0,1,0,1040
36184,28,0,0,0,0,1,0,46.8
36185,31,0,0,1,0,1,0,208
36186,30,0,0,1,0,1,0,585
36187,25,0,0,1,0,1,0,726.7
36188,39,0,0,0,0,1,0,373.1
36189,33,0,0,0,0,1,0,507
36191,32,0,0,1,0,1,0,514.8
36192,28,0,0,1,0,1,0,3794.7
36194,45,0,0,0,1,1,0,18.2
36195,50,0,0,1,0,1,0,110.5
36196,50,0,0,1,0,1,0,202.8
36197,43,0,0,0,0,1,0,188.5
36198,45,0,0,1,0,1,0,187.2
36199,52,0,0,0,1,1,0,364
36200,31,0,0,1,0,1,0,141
36201,41,0,0,1,0,1,0,1.3
36202,52,0,0,1,0,1,0,362.7
36204,47,0,0,1,0,1,0,67
36205,37,0,0,1,0,1,0,1726.4
36206,45,0,0,0,0,1,0,1554.8
36207,35,0,0,1,0,1,0,128
36209,50,0,0,1,0,1,0,3127.8
36210,58,0,0,0,0,1,0,531.7
36211,30,0,0,1,0,1,0,373.1
36212,31,0,0,1,0,1,0,1524.9
36213,50,0,0,1,0,1,0,2.6
36214,57,0,0,0,1,1,0,396.5
36215,35,0,0,1,0,1,0,130
36216,31,0,0,1,0,1,0,108
36217,51,0,0,0,1,1,0,527.8
36218,49,0,0,1,0,1,0,265.2
36220,35,0,0,0,1,1,0,1131
36221,37,0,0,1,0,1,0,6
36222,42,0,0,1,0,1,0,985.4
36223,49,0,0,0,1,1,0,39
36224,34,0,0,1,0,1,0,289.9
36225,41,0,0,1,0,1,0,1717.3
36226,57,0,0,1,0,1,0,595.4
36227,46,0,0,1,0,1,0,2067
36228,58,0,0,1,0,1,0,167
36229,41,0,0,1,0,1,0,2389.4
36234,42,0,0,1,0,1,0,144
36236,38,0,0,1,0,1,0,21
36238,37,0,0,1,0,1,0,947.7
36239,33,0,0,0,0,1,0,422.5
36240,31,0,0,1,0,1,0,132
36241,54,0,0,0,1,1,0,994.5
36242,43,0,0,0,0,1,0,423.8
36243,32,0,0,0,0,1,0,273
36245,37,0,0,1,0,1,0,230.1
36246,47,0,0,0,0,1,0,2223
36248,42,0,0,1,0,1,0,548.6
36249,37,0,0,0,1,1,0,140
36251,32,0,0,0,0,1,0,65
36254,30,0,0,1,0,1,0,510.9
36255,31,0,0,0,1,1,0,136.5
36256,40,0,0,1,0,1,0,7.8
36257,37,0,0,1,0,1,0,3519.1
36258,28,0,0,1,0,1,0,353.6
36259,43,0,0,1,0,1,0,928.2
36262,40,0,0,0,0,1,0,833.3
36264,44,0,0,1,0,1,0,137.8
36266,40,0,0,1,0,1,0,464.1
36267,47,0,0,0,0,1,0,104
36269,45,0,0,1,0,1,0,405.6
36272,52,0,0,1,0,1,0,353.6
36274,51,0,0,1,0,1,0,731.9
36277,46,0,0,0,1,1,0,200.2
36278,42,0,0,1,0,1,0,1016.6
36279,32,0,0,1,0,1,0,452.4
36280,26,0,0,0,0,1,0,783.9
36281,38,0,0,0,1,1,0,2343.9
36283,38,0,0,1,0,1,0,48.1
36284,38,0,0,1,0,1,0,1198.6
36285,45,0,0,1,0,1,0,1405.3
36286,35,0,0,1,0,1,0,87.1
36289,50,0,0,0,1,1,0,10420.8
36290,40,0,0,1,0,1,0,650
36292,34,0,0,1,0,1,0,847.6
36293,51,0,0,1,0,1,0,556.4
36294,52,0,0,1,0,1,0,2732.6
36297,56,0,0,0,1,1,0,232.7
36299,35,0,0,1,0,1,0,666.9
36300,34,0,0,1,0,1,0,456.3
36301,31,0,0,1,0,1,0,477.1
36303,57,0,0,0,1,1,0,1617.2
36305,32,0,0,1,0,1,0,263.9
36306,48,0,0,1,0,1,0,364
36309,53,0,0,0,0,1,0,689
36311,30,0,0,0,0,1,0,68.9
36314,60,0,0,1,0,1,0,1106.3
36315,33,0,0,1,0,1,0,353.6
36316,29,0,0,0,0,1,0,2217.8
36317,32,0,0,0,0,1,0,3043.3
36320,35,0,0,1,0,1,0,1374.1
36322,32,0,0,0,0,1,0,842.4
36323,31,0,0,1,0,1,0,2536.3
36324,39,0,0,1,0,1,0,1362.4
36325,46,0,0,1,0,1,0,518.7
36326,33,0,0,1,0,1,0,3992.3
36328,41,0,0,1,0,1,0,682.5
36329,35,0,0,0,1,1,0,133.9
36332,49,0,0,1,0,1,0,86
36334,34,0,0,0,0,1,0,7450.3
36336,36,0,0,0,0,1,0,362.7
36338,50,0,0,1,0,1,0,91
36339,44,0,0,0,1,1,0,410.8
36340,25,0,0,0,0,1,0,2804.1
36342,32,0,0,1,0,1,0,1034.8
36345,48,0,0,1,0,1,0,61
36346,38,0,0,0,1,1,0,516.1
36347,29,0,0,1,0,1,0,1183
36348,56,0,0,0,1,1,0,873.6
36350,40,0,0,0,0,1,0,124.8
36351,26,0,0,0,0,1,0,276.9
36355,49,0,0,0,1,1,0,523.9
36357,33,0,0,1,0,1,0,208
36359,52,0,0,1,0,1,0,195
36360,43,0,0,1,0,1,0,399.1
36361,35,0,0,1,0,1,0,729.3
36362,45,0,0,1,0,1,0,1101.1
36364,34,0,0,1,0,1,0,1.3
36366,42,0,0,0,1,1,0,341.9
36368,28,0,0,0,0,1,0,56
36369,44,0,0,1,0,1,0,254.8
36370,38,0,0,1,0,1,0,4
36371,47,0,0,0,0,1,0,655.2
36373,45,0,0,1,0,1,0,1453.4
36375,26,0,0,0,0,1,0,2394.6
36376,34,0,0,0,0,1,0,261.3
36377,52,0,0,1,0,1,0,107.9
36378,57,0,0,1,0,1,0,353.6
36382,29,0,0,0,0,1,0,321.1
36383,42,0,0,1,0,1,0,42.9
36384,50,0,0,0,1,1,0,722.8
36385,54,0,0,0,1,1,0,479.7
36387,61,0,0,1,0,1,0,65
36388,32,0,0,1,0,1,0,618.8
36389,32,0,0,1,0,1,0,348.4
36390,32,0,0,1,0,1,0,6227
36391,46,0,0,1,0,1,0,1017.9
36394,25,0,0,0,0,1,0,116
36395,56,0,0,1,0,1,0,266.5
36396,29,0,0,0,0,1,0,678.6
36397,57,0,0,1,0,1,0,2263.3
36399,50,0,0,1,0,1,0,4241.9
36401,41,0,0,1,0,1,0,67
36402,50,0,0,1,0,1,0,1011.4
36403,27,0,0,0,0,1,0,633.1
36404,48,0,0,1,0,1,0,624
36405,39,0,0,0,1,1,0,664.3
36406,34,0,0,1,0,1,0,873.6
36407,38,0,0,0,1,1,0,1.3
36409,53,0,0,0,1,1,0,2802.8
36411,50,0,0,1,0,1,0,1469
36412,46,0,0,1,0,1,0,617.5
36413,26,0,0,0,0,1,0,42.9
36415,48,0,0,0,0,1,0,427.7
36416,42,0,0,1,0,1,0,611
36418,27,0,0,1,0,1,0,509.6
36419,39,0,0,1,0,1,0,902.2
36420,60,0,0,1,0,1,0,768.3
36421,51,0,0,1,0,1,0,30
36422,33,0,0,1,0,1,0,1097.2
36423,31,0,0,0,0,1,0,1318.2
36424,42,0,0,0,0,1,0,3439.8
36425,59,0,0,1,0,1,0,175.5
36426,53,0,0,1,0,1,0,1227.2
36429,35,0,0,0,1,1,0,112
36431,37,0,0,1,0,1,0,95
36432,60,0,0,0,0,1,0,15.6
36433,45,0,0,1,0,1,0,1839.5
36435,50,0,0,1,0,1,0,653.9
36436,34,0,0,0,0,1,0,3.9
36437,28,0,0,1,0,1,0,205.4
36438,41,0,0,1,0,1,0,31
36439,44,0,0,1,0,1,0,50
36440,25,0,0,0,0,1,0,1228.5
36442,34,0,0,1,0,1,0,1604.2
36444,33,0,0,1,0,1,0,449.8
36445,37,0,0,0,0,1,0,172.9
36447,34,0,0,0,0,1,0,133.9
36448,28,0,0,0,0,1,0,1613.3
36451,29,0,0,0,0,1,0,556.4
36452,32,0,0,0,1,1,0,4832.1
36453,38,0,0,1,0,1,0,89.7
36454,25,0,0,0,0,1,0,6133.4
36455,50,0,0,0,1,1,0,911.3
36456,28,0,0,1,0,1,0,219.7
36458,60,0,0,1,0,1,0,174
36459,26,0,0,0,0,1,0,4396.6
36460,34,0,0,0,0,1,0,451.1
36461,40,0,0,1,0,1,0,263.9
36462,33,0,0,0,1,1,0,1028.3
36463,27,0,0,0,0,1,0,612.3
36464,49,0,0,0,1,1,0,396.5
36465,43,0,0,1,0,1,0,44.2
36466,26,0,0,1,0,1,0,539.5
36467,35,0,0,0,0,1,0,29
36468,27,0,0,1,0,1,0,113
36470,32,0,0,0,0,1,0,33.8
36471,35,0,0,0,0,1,0,3212.3
36472,26,0,0,0,0,1,0,1223.3
36475,27,0,0,0,0,1,0,4530.5
36477,30,0,0,1,0,1,0,364
36479,38,0,0,0,0,1,0,382.2
36481,46,0,0,1,0,1,0,286
36484,39,0,0,1,0,1,0,921.7
36485,27,0,0,0,0,1,0,1766.7
36487,30,0,0,0,0,1,0,2112.5
36489,30,0,0,0,0,1,0,2113.8
36490,51,0,0,1,0,1,0,23.4
36491,32,0,0,0,0,1,0,5289.7
36492,34,0,0,0,1,1,0,1691.3
36494,27,0,0,0,0,1,0,19.5
36496,33,0,0,1,0,1,0,96.2
36497,39,0,0,1,0,1,0,13890.5
36498,27,0,0,0,0,1,0,839.8
36501,58,0,0,0,1,1,0,191.1
36502,25,0,0,0,0,1,0,800.8
36503,27,0,0,1,0,1,0,128
36505,44,0,0,0,1,1,0,110
36507,32,0,0,1,0,1,0,211.9
36508,40,0,0,1,0,1,0,644.8
36509,60,0,0,1,0,1,0,2653.3
36510,28,0,0,0,0,1,0,235.3
36511,48,0,0,1,0,1,0,986.7
36512,40,0,0,0,1,1,0,869.7
36513,32,0,0,1,0,1,0,856.7
36514,50,0,0,1,0,1,0,3863.6
36515,40,0,0,0,0,1,0,174.2
36516,27,0,0,0,0,1,0,5112.9
36517,55,0,0,1,0,1,0,5068.7
36518,58,0,0,0,1,1,0,718.9
36519,27,0,0,1,0,1,0,79
36520,29,0,0,0,0,1,0,6.5
36521,31,0,0,1,0,1,0,22.1
36522,41,0,0,0,1,1,0,794.3
36524,34,0,0,1,0,1,0,464.1
36525,34,0,0,1,0,1,0,11
36527,52,0,0,1,0,1,0,617.5
36530,43,0,0,0,1,1,0,1836.9
36531,36,0,0,0,1,1,0,1502.8
36532,35,0,0,1,0,1,0,1960.4
36533,55,0,0,1,0,1,0,228.8
36535,41,0,0,1,0,1,0,2762.5
36536,44,0,0,0,1,1,0,142
36537,34,0,0,0,0,1,0,3487.9
36538,36,0,0,1,0,1,0,444.6
36539,56,0,0,1,0,1,0,161.2
36540,48,0,0,1,0,1,0,113
36542,25,0,0,0,0,1,0,283.4
36544,41,0,0,1,0,1,0,832
36547,42,0,0,1,0,1,0,146.9
36549,45,0,0,1,0,1,0,63.7
36551,44,0,0,1,0,1,0,3347.5
36552,56,0,0,1,0,1,0,1558.7
36553,26,0,0,0,0,1,0,109.2
36554,41,0,0,1,0,1,0,1271.4
36559,42,0,0,0,0,1,0,357.5
36560,44,0,0,1,0,1,0,1593.8
36561,52,0,0,1,0,1,0,2363.4
36564,34,0,0,0,0,1,0,617.5
36565,47,0,0,1,0,1,0,462.8
36566,36,0,0,0,0,1,0,391.3
36567,32,0,0,1,0,1,0,123.5
36568,32,0,0,1,0,1,0,109.2
36569,56,0,0,1,0,1,0,431.6
36571,55,0,0,1,0,1,0,90
36572,54,0,0,1,0,1,0,5157.1
36574,44,0,0,0,1,1,0,3042
36576,35,0,0,1,0,1,0,4286.1
36578,25,0,0,0,0,1,0,45.5
36579,27,0,0,1,0,1,0,14
36580,37,0,0,0,0,1,0,133.9
36581,26,0,0,0,0,1,0,71
36582,27,0,0,0,0,1,0,196.3
36583,42,0,0,0,0,1,0,969.8
36584,36,0,0,1,0,1,0,413.4
36585,48,0,0,1,0,1,0,1120.6
36586,39,0,0,1,0,1,0,1886.3
36587,49,0,0,1,0,1,0,1418.3
36588,29,0,0,1,0,1,0,4699.5
36589,43,0,0,0,0,1,0,70.2
36591,44,0,0,0,0,1,0,4469.4
36593,45,0,0,0,1,1,0,318.5
36594,53,0,0,1,0,1,0,572
36595,51,0,0,0,1,1,0,55.9
36596,46,0,0,1,0,1,0,34
36597,54,0,0,1,0,1,0,354.9
36598,31,0,0,1,0,1,0,27
36600,46,0,0,0,1,1,0,3720.6
36602,51,0,0,1,0,1,0,79.3
36603,40,0,0,1,0,1,0,371.8
36604,40,0,0,1,0,1,0,854.1
36609,45,0,0,1,0,1,0,3798.6
36611,43,0,0,0,0,1,0,44.2
36613,45,0,0,0,1,1,0,217.1
36615,27,0,0,0,0,1,0,635.7
36616,54,0,0,0,0,1,0,29.9
36617,39,0,0,0,0,1,0,508.3
36618,35,0,0,1,0,1,0,1718.6
36621,41,0,0,0,0,1,0,3929.9
36622,27,0,0,0,0,1,0,74
36625,37,0,0,1,0,1,0,913.9
36626,50,0,0,1,0,1,0,1973.4
36628,41,0,0,1,0,1,0,1038.7
36629,27,0,0,0,0,1,0,4247.1
36631,37,0,0,0,0,1,0,1149.2
36632,31,0,0,0,0,1,0,159
36634,40,0,0,1,0,1,0,384.8
36638,43,0,0,1,0,1,0,692.9
36639,42,0,0,0,1,1,0,2195.7
36640,35,0,0,1,0,1,0,253.5
36642,42,0,0,0,0,1,0,74
36643,41,0,0,1,0,1,0,2368.6
36645,52,0,0,1,0,1,0,1.3
36646,38,0,0,1,0,1,0,3117.4
36647,44,0,0,1,0,1,0,326.3
36648,49,0,0,0,1,1,0,3480.1
36649,36,0,0,0,0,1,0,98.8
36650,36,0,0,0,0,1,0,3797.3
36651,42,0,0,1,0,1,0,2355.6
36652,33,0,0,0,0,1,0,790.4
36653,45,0,0,0,1,1,0,93.6
36656,39,0,0,0,0,1,0,2.6
36657,48,0,0,1,0,1,0,13851.5
36658,46,0,0,1,0,1,0,648.7
36659,42,0,0,1,0,1,0,843.7
36660,32,0,0,0,0,1,0,158.6
36661,41,0,0,1,0,1,0,244.4
36662,35,0,0,1,0,1,0,279.5
36663,49,0,0,1,0,1,0,11664.9
36665,53,0,0,0,1,1,0,81.9
36666,38,0,0,1,0,1,0,114
36668,45,0,0,1,0,1,0,3162.9
36669,31,0,0,1,0,1,0,8708.7
36670,42,0,0,1,0,1,0,163
36672,50,0,0,0,1,1,0,2068.3
36675,35,0,0,0,1,1,0,365.3
36676,49,0,0,1,0,1,0,4433
36677,33,0,0,0,0,1,0,150.8
36678,60,0,0,1,0,1,0,1188.2
36680,53,0,0,0,0,1,0,17
36681,46,0,0,1,0,1,0,633.1
36682,58,0,0,1,0,1,0,1034.8
36683,54,0,0,1,0,1,0,479.7
36684,47,0,0,1,0,1,0,826.8
36685,37,0,0,0,0,1,0,175
36686,32,0,0,1,0,1,0,15.6
36687,40,0,0,1,0,1,0,5.2
36688,47,0,0,0,0,1,0,780
36689,55,0,0,1,0,1,0,578.5
36691,39,0,0,1,0,1,0,21
36692,42,0,0,1,0,1,0,6288.1
36693,36,0,0,1,0,1,0,772.2
36698,40,0,0,0,1,1,0,452.4
36700,48,0,0,1,0,1,0,2080
36702,50,0,0,1,0,1,0,1046.5
36703,56,0,0,1,0,1,0,263.9
36704,37,0,0,0,0,1,0,235.3
36707,51,0,0,1,0,1,0,492.7
36708,46,0,0,0,1,1,0,842.4
36709,45,0,0,0,1,1,0,63.7
36710,42,0,0,1,0,1,0,462.8
36712,55,0,0,1,0,1,0,2360.8
36713,31,0,0,0,0,1,0,3104.4
36715,43,0,0,1,0,1,0,817.7
36717,34,0,0,1,0,1,0,73
36718,41,0,0,0,0,1,0,52
36722,37,0,0,1,0,1,0,67
36723,43,0,0,0,1,1,0,46.8
36724,30,0,0,1,0,1,0,85.8
36725,44,0,0,1,0,1,0,3714.1
36726,37,0,0,1,0,1,0,7738.9
36729,56,0,0,0,1,1,0,189.8
36731,33,0,0,0,1,1,0,634.4
36732,58,0,0,0,1,1,0,159.9
36738,39,0,0,1,0,1,0,122
36740,48,0,0,1,0,1,0,9126
36742,32,0,0,1,0,1,0,83
36743,37,0,0,0,1,1,0,6454.5
36744,50,0,0,1,0,1,0,1835.6
36745,47,0,0,1,0,1,0,3224
36746,57,0,0,1,0,1,0,37.7
36748,52,0,0,1,0,1,0,4096.3
36749,44,0,0,1,0,1,0,2471.3
36751,58,0,0,1,0,1,0,1548.3
36752,40,0,0,0,1,1,0,404.3
36753,55,0,0,0,1,1,0,895.7
36755,54,0,0,0,1,1,0,416
36756,32,0,0,1,0,1,0,728
36760,33,0,0,0,0,1,0,3976.7
36762,36,0,0,1,0,1,0,469.3
36764,36,0,0,1,0,1,0,167.7
36766,40,0,0,0,0,1,0,74.1
36767,37,0,0,0,0,1,0,72.8
36768,51,0,0,1,0,1,0,289.9
36769,50,0,0,0,1,1,0,97.5
36770,32,0,0,1,0,1,0,3322.8
36771,46,0,0,1,0,1,0,471.9
36772,50,0,0,1,0,1,0,13984.1
36774,53,0,0,1,0,1,0,1592.5
36777,46,0,0,0,1,1,0,292.5
36778,48,0,0,1,0,1,0,655.2
36779,32,0,0,1,0,1,0,486.2
36780,41,0,0,1,0,1,0,1081.6
36781,44,0,0,1,0,1,0,440.7
36782,52,0,0,1,0,1,0,2359.5
36783,46,0,0,1,0,1,0,157
36787,41,0,0,1,0,1,0,824.2
36788,55,0,0,0,1,1,0,369.2
36789,31,0,0,0,0,1,0,52
36792,40,0,0,1,0,1,0,1398.8
36793,39,0,0,0,0,1,0,1435.2
36794,31,0,0,1,0,1,0,70.2
36795,30,0,0,1,0,1,0,482.3
36796,52,0,0,0,1,1,0,265.2
36797,48,0,0,0,0,1,0,451.1
36798,34,0,0,0,0,1,0,78
36799,35,0,0,1,0,1,0,601.9
36803,31,0,0,1,0,1,0,319.8
36804,49,0,0,1,0,1,0,776.1
36805,50,0,0,1,0,1,0,889.2
36806,46,0,0,1,0,1,0,5229.9
36807,40,0,0,0,1,1,0,19
36808,45,0,0,0,1,1,0,2259.4
36809,32,0,0,0,0,1,0,15.6
36810,30,0,0,0,0,1,0,301.6
36811,33,0,0,1,0,1,0,360.1
36813,40,0,0,0,0,1,0,198.9
36814,30,0,0,0,0,1,0,165.1
36815,33,0,0,1,0,1,0,4039.1
36816,58,0,0,0,0,1,0,833.3
36818,50,0,0,1,0,1,0,549.9
36819,31,0,0,1,0,1,0,722.8
36820,45,0,0,1,0,1,0,1277.9
36822,32,0,0,1,0,1,0,195
36823,32,0,0,0,0,1,0,29.9
36824,40,0,0,1,0,1,0,1297.4
36825,56,0,0,1,0,1,0,1420.9
36827,36,0,0,1,0,1,0,97
36829,37,0,0,0,1,1,0,7452.9
36831,36,0,0,0,0,1,0,432.9
36832,44,0,0,1,0,1,0,1782.3
36833,31,0,0,0,0,1,0,980.2
36834,33,0,0,0,0,1,0,1950
36835,46,0,0,1,0,1,0,2727.4
36836,50,0,0,1,0,1,0,4128.8
36837,46,0,0,0,1,1,0,1071.2
36838,49,0,0,0,1,1,0,1027
36839,36,0,0,0,0,1,0,846.3
36840,33,0,0,0,0,1,0,622.7
36841,45,0,0,0,1,1,0,3454.1
36842,32,0,0,0,0,1,0,720.2
36847,42,0,0,1,0,1,0,284.7
36848,34,0,0,0,0,1,0,843.7
36849,33,0,0,0,0,1,0,6805.5
36850,34,0,0,1,0,1,0,9733.1
36852,33,0,0,1,0,1,0,3088.8
36853,33,0,0,0,1,1,0,1041.3
36854,33,0,0,1,0,1,0,8344.7
36855,30,0,0,0,0,1,0,74
36858,44,0,0,1,0,1,0,423.8
36860,41,0,0,1,0,1,0,2759.9
36861,34,0,0,0,0,1,0,209.3
36862,32,0,0,1,0,1,0,12490.4
36863,32,0,0,1,0,1,0,4332.9
36865,41,0,0,0,0,1,0,536.9
36872,30,0,0,0,0,1,0,1245.4
36874,31,0,0,1,0,1,0,223.6
36875,33,0,0,0,0,1,0,872.3
36876,30,0,0,0,0,1,0,291.2
36877,52,0,0,1,0,1,0,223.6
36878,45,0,0,1,0,1,0,755.3
36880,40,0,0,0,0,1,0,10736.7
36881,34,0,0,0,0,1,0,25152.4
36882,41,0,0,0,0,1,0,55.9
36883,34,0,0,1,0,1,0,174.2
36884,33,0,0,1,0,1,0,507
36885,44,0,0,0,0,1,0,9279.4
36888,50,0,0,1,0,1,0,409.5
36889,32,0,0,0,0,1,0,6295.9
36891,32,0,0,0,0,1,0,52
36892,33,0,0,1,0,1,0,1643.2
36898,30,0,0,0,0,1,0,74
36899,51,0,0,1,0,1,0,24.7
36900,35,0,0,1,0,1,0,59.8
36902,35,0,0,1,0,1,0,330.2
36903,52,0,0,1,0,1,0,4650.1
36904,35,0,0,0,1,1,0,276.9
36906,40,0,0,1,0,1,0,109.2
36907,40,0,0,1,0,1,0,11497.2
36909,37,0,0,0,0,1,0,356.2
36910,36,0,0,0,1,1,0,1.3
36911,31,0,0,1,0,1,0,477.1
36914,49,0,0,0,1,1,0,297.7
36915,31,0,0,0,0,1,0,3699.8
36916,51,0,0,1,0,1,0,1446.9
36917,30,0,0,0,0,1,0,75.4
36918,54,0,0,1,0,1,0,1753.7
36919,32,0,0,1,0,1,0,4257.5
36923,46,0,0,1,0,1,0,7911.8
36924,34,0,0,1,0,1,0,65
36925,32,0,0,1,0,1,0,275.6
36926,39,0,0,0,1,1,0,590.2
36927,44,0,0,1,0,1,0,6711.9
36928,30,0,0,1,0,1,0,356.2
36929,34,0,0,1,0,1,0,348.4
36930,32,0,0,0,0,1,0,417.3
36933,39,0,0,1,0,1,0,512.2
36935,56,0,0,1,0,1,0,1227.2
36936,35,0,0,0,0,1,0,2.6
36937,45,0,0,1,0,1,0,1833
36938,44,0,0,1,0,1,0,2442.7
36939,37,0,0,1,0,1,0,3955.9
36942,55,0,0,1,0,1,0,982.8
36944,42,0,0,1,0,1,0,7091.5
36945,34,0,0,0,0,1,0,2291.9
