CustomerID,Age,Entrepreneur,Unemployed,Married,Divorced,High School,College,Partition,AverageBalance
32674,37,0,0,1,0,1,0,s,2308.8
32676,34,0,0,1,0,1,0,s,434.2
32677,55,0,0,1,0,1,0,s,3887
32679,28,0,0,0,0,1,0,s,568.1
32681,56,0,0,0,0,1,0,s,1588.6
32684,40,0,0,0,0,1,0,s,291.2
32685,34,0,0,1,0,1,0,s,6451.9
32687,39,0,0,1,0,1,0,s,241.8
32688,38,0,0,1,0,1,0,s,659.1
32696,42,0,0,1,0,1,0,s,2008.5
32697,35,0,0,1,0,1,0,s,2246.4
32702,29,0,0,0,0,1,0,s,573.3
32703,38,0,0,0,1,1,0,s,98.8
32709,29,0,0,0,0,1,0,s,297.7
32711,33,0,0,1,0,1,0,s,117
32712,39,0,0,1,0,1,0,s,321.1
32715,46,0,0,0,1,1,0,s,1123.2
32717,46,0,0,1,0,1,0,s,11800.1
32719,32,0,0,0,0,1,0,s,856.7
32725,52,0,0,0,1,1,0,s,1859
32727,38,0,0,1,0,1,0,s,1036.1
32735,27,0,0,1,0,1,0,s,613.6
32744,36,0,0,1,0,1,0,s,1141.4
32749,39,0,0,1,0,1,0,s,135.2
32750,43,0,0,1,0,1,0,s,4795.7
32754,29,0,0,1,0,1,0,s,478.4
32756,33,0,0,0,0,1,0,s,243.1
32759,26,0,0,0,0,1,0,s,176.8
32760,37,0,0,1,0,1,0,s,187.2
32765,37,0,0,1,0,1,0,s,1307.8
32766,43,0,0,0,1,1,0,s,373.1
32768,32,0,0,0,0,1,0,s,62.4
32772,50,0,0,1,0,1,0,s,3146
32773,29,0,0,0,0,1,0,s,4330.3
32781,47,0,0,1,0,1,0,s,397.8
32784,37,0,0,1,0,1,0,s,61.1
32786,34,0,0,1,0,1,0,s,2018.9
32787,38,0,0,1,0,1,0,s,3469.7
32789,39,0,0,1,0,1,0,s,1874.6
32790,27,0,0,0,0,1,0,s,1241.5
32793,38,0,0,1,0,1,0,s,2561
32795,32,0,0,1,0,1,0,s,754
32797,34,0,0,1,0,1,0,s,1738.1
32800,53,0,0,1,0,1,0,s,443.3
32803,33,0,0,1,0,1,0,s,621.4
32805,36,0,0,0,0,1,0,s,474.5
32808,39,0,0,1,0,1,0,s,11538.8
32814,38,0,0,1,0,1,0,s,1116.7
32820,44,0,0,0,1,1,0,s,478.4
32822,47,0,0,0,0,1,0,s,42.9
32823,37,0,0,0,1,1,0,s,943.8
32824,30,0,0,0,0,1,0,s,743.6
32829,33,0,0,1,0,1,0,s,331.5
32832,37,0,0,0,1,1,0,s,950.3
32844,42,0,0,0,0,1,0,s,313.3
32849,52,0,0,0,1,1,0,s,15.6
32851,36,0,0,1,0,1,0,s,15
32853,35,0,0,1,0,1,0,s,160
32860,28,0,0,0,0,1,0,s,159.9
32869,44,0,0,1,0,1,0,s,2423.2
32871,33,0,0,1,0,1,0,s,2.6
32872,35,0,0,1,0,1,0,s,451.1
32874,35,0,0,0,1,1,0,s,42.9
32879,48,0,0,1,0,1,0,s,3376.1
32885,31,0,0,1,0,1,0,s,538.2
32887,25,0,0,0,0,1,0,s,79
32891,30,0,0,1,0,1,0,s,165
32894,37,0,0,1,0,1,0,s,445.9
32897,33,0,0,0,0,1,0,s,2139.8
32898,32,0,0,1,0,1,0,s,553.8
32899,34,0,0,0,0,1,0,s,49.4
32901,35,0,0,0,0,1,0,s,707.2
32902,30,0,0,0,0,1,0,s,352.3
32903,33,0,0,0,0,1,0,s,465.4
32905,28,0,0,0,0,1,0,s,218.4
32907,58,0,0,1,0,1,0,s,3568.5
32912,48,0,0,1,0,1,0,s,1719.9
32913,55,0,0,1,0,1,0,s,169
32918,34,0,0,1,0,1,0,s,128.7
32919,51,0,0,1,0,1,0,s,978.9
32920,26,0,0,0,0,1,0,s,7192.9
32924,31,0,0,0,0,1,0,s,1549.6
32925,24,0,0,0,0,1,0,s,829.4
32930,39,0,0,0,0,1,0,s,523.9
32931,28,0,0,0,0,1,0,s,1046.5
32932,47,0,0,1,0,1,0,s,1649.7
32942,45,0,0,1,0,1,0,s,1263.6
32950,41,0,0,1,0,1,0,s,2232.1
32951,48,0,0,1,0,1,0,s,1678.3
32957,28,0,0,0,0,1,0,s,559
32959,41,0,0,0,1,1,0,s,1023.1
32960,30,0,0,0,0,1,0,s,348.4
32965,24,0,0,0,0,1,0,s,365.3
32969,42,0,0,1,0,1,0,s,928.2
32970,36,0,0,0,1,1,0,s,289.9
32971,30,0,0,1,0,1,0,s,67.6
32974,43,0,0,1,0,1,0,s,8249.8
32978,39,0,0,1,0,1,0,s,525.2
32979,37,0,0,1,0,1,0,s,282.1
32980,42,0,0,1,0,1,0,s,226.2
32983,31,0,0,0,0,1,0,s,215.8
32984,33,0,0,1,0,1,0,s,6225.7
32988,55,0,0,1,0,1,0,s,989.3
32990,24,0,0,1,0,1,0,s,5850
32991,40,0,0,1,0,1,0,s,249.6
32993,48,0,0,0,1,1,0,s,594.1
32994,31,0,0,1,0,1,0,s,3149.9
32997,52,0,0,0,1,1,0,s,55.9
33002,29,0,0,0,0,1,0,s,40.3
33003,34,0,0,0,0,1,0,s,911.3
33007,57,0,0,1,0,1,0,s,7131.8
33016,32,0,0,0,0,1,0,s,131.3
33020,37,0,0,1,0,1,0,s,1055.6
33023,39,0,0,1,0,1,0,s,1306.5
33029,34,0,0,0,1,1,0,s,312
33034,48,0,0,0,0,1,0,s,611
33035,45,0,0,1,0,1,0,s,967.2
33036,36,0,0,0,0,1,0,s,3131.7
33041,31,0,0,0,1,1,0,s,80.6
33045,59,0,0,1,0,1,0,s,121
33046,33,0,0,0,0,1,0,s,403
33050,35,0,0,1,0,1,0,s,274.3
33060,30,0,0,0,0,1,0,s,205.4
33068,37,0,0,1,0,1,0,s,54.6
33069,47,0,0,1,0,1,0,s,477.1
33072,34,0,0,1,0,1,0,s,153.4
33075,37,0,0,1,0,1,0,s,435.5
33080,36,0,0,1,0,1,0,s,334.1
33088,48,0,0,0,1,1,0,s,261.3
33094,47,0,0,1,0,1,0,s,718.9
33097,47,0,0,1,0,1,0,s,127.4
33101,32,0,0,1,0,1,0,s,536.9
33102,37,0,0,1,0,1,0,s,510.9
33103,31,0,0,0,1,1,0,s,1691.3
33111,31,0,0,0,0,1,0,s,8758.1
33112,42,0,0,1,0,1,0,s,46
33114,43,0,0,1,0,1,0,s,4431.7
33119,35,0,0,0,0,1,0,s,185.9
33121,40,0,0,1,0,1,0,s,491.4
33124,33,0,0,1,0,1,0,s,210.6
33126,32,0,0,1,0,1,0,s,2171
33127,33,0,0,1,0,1,0,s,273
33131,23,0,0,0,0,1,0,s,379.6
33133,59,0,0,1,0,1,0,s,3854.5
33137,30,0,0,1,0,1,0,s,2848.3
33140,49,0,0,1,0,1,0,s,3131.7
33142,43,0,0,0,0,1,0,s,715
33143,42,0,0,0,0,1,0,s,250.9
33151,29,0,0,0,1,1,0,s,9.1
33157,47,0,0,0,0,1,0,s,1166.1
33170,38,0,0,1,0,1,0,s,1214.2
33178,57,0,0,1,0,1,0,s,93
33181,37,0,0,0,1,1,0,s,97.5
33183,33,0,0,0,0,1,0,s,582.4
33185,35,0,0,0,1,1,0,s,287.3
33188,25,0,0,0,0,1,0,s,280.8
33190,29,0,0,1,0,1,0,s,1302.6
33192,37,0,0,0,0,1,0,s,1153.1
33194,42,0,0,0,0,1,0,s,3
33196,38,0,0,1,0,1,0,s,10020.4
33198,53,0,0,0,1,1,0,s,994.5
33200,50,0,0,0,1,1,0,s,808.6
33201,43,0,0,0,0,1,0,s,65
33204,27,0,0,0,0,1,0,s,4360.2
33205,32,0,0,1,0,1,0,s,893.1
33207,37,0,0,1,0,1,0,s,26
33209,42,0,0,1,0,1,0,s,200.2
33210,30,0,0,0,0,1,0,s,423.8
33211,37,0,0,1,0,1,0,s,6440.2
33214,34,0,0,0,0,1,0,s,2.6
33217,42,0,0,1,0,1,0,s,189.8
33219,51,0,0,1,0,1,0,s,7650.5
33220,29,0,0,1,0,1,0,s,471.9
33222,30,0,0,0,0,1,0,s,185.9
33223,28,0,0,1,0,1,0,s,664.3
33225,28,0,0,0,0,1,0,s,146.9
33230,32,0,0,1,0,1,0,s,1817.4
33243,33,0,0,1,0,1,0,s,226.2
33246,39,0,0,1,0,1,0,s,4114.5
33247,33,0,0,0,0,1,0,s,585
33250,28,0,0,0,0,1,0,s,287.3
33252,32,0,0,1,0,1,0,s,234
33253,29,0,0,1,0,1,0,s,8537.1
33254,35,0,0,1,0,1,0,s,3628.3
33258,26,0,0,0,0,1,0,s,275.6
33259,27,0,0,0,0,1,0,s,458.9
33260,23,0,0,1,0,1,0,s,2874.3
33261,28,0,0,0,0,1,0,s,443.3
33267,41,0,0,1,0,1,0,s,3118.7
33268,42,0,0,1,0,1,0,s,1781
33271,40,0,0,1,0,1,0,s,1002.3
33272,32,0,0,0,1,1,0,s,44.2
33273,26,0,0,0,0,1,0,s,210.6
33275,55,0,0,1,0,1,0,s,1093.3
33281,25,0,0,1,0,1,0,s,1047.8
33285,39,0,0,1,0,1,0,s,565.5
33293,47,0,0,1,0,1,0,s,289.9
33295,26,0,0,1,0,1,0,s,34
33297,22,0,0,0,0,1,0,s,325
33300,29,0,0,0,0,1,0,s,102.7
33301,48,0,0,0,1,1,0,s,184.6
33303,27,0,0,0,0,1,0,s,655.2
33306,32,0,0,1,0,1,0,s,2570.1
33310,40,0,0,1,0,1,0,s,248.3
33311,23,0,0,0,0,1,0,s,297.7
33316,24,0,0,0,0,1,0,s,119.6
33323,24,0,0,0,0,1,0,s,538.2
33325,23,0,0,0,0,1,0,s,643.5
33327,28,0,0,0,0,1,0,s,377
33328,23,0,0,0,0,1,0,s,362.7
33330,33,0,0,0,0,1,0,s,2156.7
33331,27,0,0,0,0,1,0,s,253.5
33333,54,0,0,1,0,1,0,s,1146.6
33335,29,0,0,0,0,1,0,s,373.1
33337,30,0,0,1,0,1,0,s,1632.8
33342,31,0,0,0,0,1,0,s,118.3
33344,27,0,0,0,0,1,0,s,339.3
33346,29,0,0,0,0,1,0,s,52
33350,30,0,0,0,1,1,0,s,1736.8
33352,43,0,0,0,0,1,0,s,81.9
33353,24,0,0,0,0,1,0,s,1688.7
33357,47,0,0,1,0,1,0,s,63.7
33359,22,0,0,1,0,1,0,s,1062.1
33360,35,0,0,1,0,1,0,s,26
33361,40,0,0,1,0,1,0,s,863.2
33364,22,0,0,0,0,1,0,s,306.8
33368,35,0,0,0,0,1,0,s,934.7
33370,38,0,0,0,1,1,0,s,923
33372,37,0,0,1,0,1,0,s,2005.9
33374,59,0,0,0,0,1,0,s,4
33376,46,0,0,1,0,1,0,s,1795.3
33377,32,0,0,0,0,1,0,s,5190.9
33379,50,0,0,0,1,1,0,s,833.3
33383,37,0,0,1,0,1,0,s,3789.5
33385,29,0,0,1,0,1,0,s,1475.5
33387,29,0,0,1,0,1,0,s,4872.4
33389,54,0,0,0,1,1,0,s,163
33390,23,0,0,0,0,1,0,s,40.3
33394,56,0,0,0,1,1,0,s,1215.5
33401,37,0,0,0,0,1,0,s,1358.5
33404,40,0,0,1,0,1,0,s,22.1
33405,31,0,0,1,0,1,0,s,581.1
33408,25,0,0,0,0,1,0,s,1041.3
33412,37,0,0,1,0,1,0,s,3.9
33418,29,0,0,0,0,1,0,s,3640
33420,27,0,0,0,0,1,0,s,319.8
33426,31,0,0,1,0,1,0,s,1517.1
33428,37,0,0,1,0,1,0,s,1275.3
33431,25,0,0,0,1,1,0,s,2202.2
33432,55,0,0,1,0,1,0,s,48
33434,39,0,0,1,0,1,0,s,1263.6
33443,31,0,0,0,0,1,0,s,235.3
33448,34,0,0,1,0,1,0,s,1738.1
33454,39,0,0,0,0,1,0,s,578.5
33455,43,0,0,1,0,1,0,s,2788.5
33457,26,0,0,0,0,1,0,s,49.4
33460,25,0,0,0,0,1,0,s,210.6
33465,38,0,0,0,1,1,0,s,68.9
33466,37,0,0,1,0,1,0,s,2548
33470,33,0,0,0,1,1,0,s,3134.3
33473,33,0,0,1,0,1,0,s,2206.1
33476,33,0,0,1,0,1,0,s,501.8
33482,38,0,0,1,0,1,0,s,6500
33484,30,0,0,1,0,1,0,s,672.1
33488,27,0,0,0,0,1,0,s,1751.1
33493,27,0,0,0,0,1,0,s,392.6
33503,56,0,0,1,0,1,0,s,2585.7
33507,25,0,0,0,0,1,0,s,258.7
33510,25,0,0,0,0,1,0,s,122.2
33511,27,0,0,0,0,1,0,s,253.5
33513,26,0,0,0,0,1,0,s,210.6
33525,33,0,0,1,0,1,0,s,2206.1
33529,26,0,0,1,0,1,0,s,135.2
33531,33,0,0,0,0,1,0,s,3745.3
33536,36,0,0,1,0,1,0,s,6137.3
33538,39,0,0,1,0,1,0,s,419.9
33544,23,0,0,0,0,1,0,s,634.4
33553,60,0,0,0,0,1,0,s,960.7
33554,35,0,0,1,0,1,0,s,3793.4
33558,36,0,0,1,0,1,0,s,15145
33579,50,0,0,1,0,1,0,s,3088.8
33583,28,0,0,0,0,1,0,s,1751.1
33588,31,0,0,1,0,0,1,s,48.1
33591,31,0,0,1,0,0,1,s,401.7
33592,40,0,0,0,0,0,1,s,11469.9
33594,36,0,0,0,0,0,1,s,93.6
33600,30,0,0,0,0,0,1,s,176.8
33602,38,0,0,0,0,0,1,s,419.9
33603,34,0,0,0,0,0,1,s,482.3
33613,28,0,0,0,0,0,1,s,958.1
33614,29,0,0,0,0,0,1,s,3333.2
33615,24,0,0,1,0,0,1,s,66
33617,26,0,0,0,0,0,1,s,2111.2
33619,37,0,0,0,0,0,1,s,289.9
33620,27,0,0,0,0,0,1,s,7647.9
33625,27,0,0,0,0,0,1,s,3927.3
33627,35,0,0,1,0,0,1,s,27
33628,41,0,0,1,0,0,1,s,535.6
33629,29,0,0,1,0,0,1,s,142
33636,50,0,0,0,1,0,1,s,754
33643,31,0,0,1,0,0,1,s,117
33644,30,0,0,0,0,0,1,s,116
33650,35,0,0,1,0,0,1,s,338
33651,33,0,0,0,0,0,1,s,135.2
33654,32,0,0,0,0,0,1,s,185.9
33658,28,0,0,0,0,0,1,s,3819.4
33666,56,0,0,1,0,0,1,s,4524
33667,38,0,0,1,0,0,1,s,855.4
33672,43,0,0,1,0,0,1,s,3593.2
33677,39,0,0,1,0,0,1,s,45.5
33682,52,0,0,1,0,0,1,s,4022.2
33686,42,0,0,1,0,0,1,s,15889.9
33687,55,0,0,0,1,0,1,s,2577.9
33693,32,0,0,1,0,0,1,s,116
33700,33,0,0,0,0,0,1,s,587.6
33710,33,0,0,1,0,0,1,s,776.1
33721,35,0,0,1,0,0,1,s,7.8
33727,47,0,0,0,0,0,1,s,106
33740,36,0,0,1,0,0,1,s,18
33743,43,0,0,0,0,0,1,s,718.9
33746,42,0,0,0,0,0,1,s,122.2
33756,33,0,0,1,0,0,1,s,741
33758,32,0,0,0,0,0,1,s,1020.5
33759,38,0,0,0,0,0,1,s,6844.5
33763,26,0,0,0,0,0,1,s,155
33765,40,0,0,1,0,0,1,s,45.5
33766,42,0,0,0,0,0,1,s,122.2
33770,29,0,0,0,0,0,1,s,2324.4
33772,26,0,0,0,0,0,1,s,15.6
33774,47,0,0,0,1,0,1,s,2130.7
33777,42,0,0,0,0,0,1,s,122.2
33781,30,0,0,0,0,0,1,s,2324.4
33782,55,0,0,1,0,0,1,s,3740.1
33788,35,0,0,1,0,0,1,s,6051.5
33790,34,0,0,0,0,0,0,s,3905.2
33792,36,0,0,1,0,0,0,s,4553.9
33797,21,0,0,0,0,0,0,s,4513.6
33803,35,0,0,0,1,0,0,s,3581.5
33804,26,0,0,0,0,0,0,s,148.2
33808,23,0,0,0,0,0,0,s,1605.5
33810,18,0,0,0,0,0,0,s,2527.2
33811,24,0,0,0,0,0,0,s,616.2
33814,19,0,0,0,0,0,0,s,72.8
33817,19,0,0,0,0,0,0,s,133.9
33818,22,0,0,0,0,0,0,s,4513.6
33834,26,0,0,0,0,1,0,s,56
33843,27,0,0,0,0,1,0,s,872.3
33845,26,0,0,0,0,1,0,s,110.5
33849,23,0,0,0,0,1,0,s,413.4
33850,23,0,0,0,0,1,0,s,196.3
33853,29,0,0,0,0,1,0,s,663
33855,26,0,0,0,0,1,0,s,118.3
33857,28,0,0,0,0,1,0,s,319.8
33865,26,0,0,0,0,1,0,s,348.4
33868,32,0,0,0,0,1,0,s,2447.9
33869,25,0,0,0,0,1,0,s,2294.5
33872,26,0,0,0,0,1,0,s,3619.2
33878,29,0,0,0,0,1,0,s,1420.9
33884,22,0,0,0,0,1,0,s,144.3
33885,24,0,0,0,0,1,0,s,3543.8
33891,25,0,0,0,0,1,0,s,938.6
33895,41,0,0,1,0,1,0,s,1701.7
33898,28,0,0,0,0,1,0,s,396.5
33901,25,0,0,0,0,1,0,s,1251.9
33902,27,0,0,0,0,1,0,s,31.2
33905,26,0,0,0,0,1,0,s,183.3
33911,38,0,0,1,0,1,0,s,174.2
33913,28,0,0,0,0,1,0,s,3056.3
33915,40,0,0,1,0,1,0,s,338
33917,31,0,0,0,0,1,0,s,120.9
33918,32,0,0,0,0,1,0,s,49
33920,32,0,0,1,0,1,0,s,59
33921,28,0,0,0,0,1,0,s,131.3
33922,27,0,0,0,0,1,0,s,3.9
33924,27,0,0,0,0,1,0,s,988
33934,28,0,0,0,0,1,0,s,31.2
33935,26,0,0,0,0,1,0,s,457.6
33942,27,0,0,0,0,1,0,s,2112.5
33943,26,0,0,0,0,1,0,s,3209.7
33944,28,0,0,0,0,1,0,s,895.7
33945,26,0,0,0,0,1,0,s,7239.7
33957,31,0,0,0,0,1,0,s,559
33959,37,0,0,0,0,1,0,s,885.3
33960,36,0,0,0,0,1,0,s,811.2
33963,22,0,0,0,0,1,0,s,29
33966,20,0,0,0,0,1,0,s,1548.3
33971,21,0,0,0,0,1,0,s,213.2
33975,23,0,0,0,0,1,0,s,631.8
33977,30,0,0,0,0,1,0,s,890.5
33990,31,0,0,0,0,1,0,s,955.5
33992,27,0,0,0,0,1,0,s,3398.2
33993,24,0,0,0,0,1,0,s,968.5
33998,19,0,0,0,0,1,0,s,813.8
34003,32,0,0,0,0,1,0,s,427.7
34004,22,0,0,0,0,1,0,s,5176.6
34005,22,0,0,0,0,1,0,s,605.8
34007,28,0,0,0,0,1,0,s,50.7
34008,28,0,0,0,0,1,0,s,126
34010,30,0,0,0,0,1,0,s,3
34013,36,0,0,0,0,1,0,s,22.1
34017,29,0,0,0,0,1,0,s,101.4
34020,26,0,0,0,0,1,0,s,624
34027,24,0,0,0,0,1,0,s,496.6
34028,24,0,0,0,0,1,0,s,208
34029,29,0,0,0,0,1,0,s,2410.2
34030,28,0,0,0,0,1,0,s,1158.3
34036,31,0,0,1,0,1,0,s,260
34044,19,0,0,0,0,1,0,s,378.3
34049,20,0,0,0,0,1,0,s,782.6
34054,27,0,0,0,0,1,0,s,10875.8
34056,22,0,0,0,0,1,0,s,327.6
34059,23,0,0,0,0,1,0,s,3135.6
34071,27,0,0,0,0,1,0,s,115.7
34073,28,0,0,1,0,1,0,s,915.2
34074,28,0,0,0,0,1,0,s,1790.1
34075,28,0,0,0,0,1,0,s,380.9
34078,31,0,0,1,0,1,0,s,191.1
34082,23,0,0,0,0,1,0,s,722.8
34085,25,0,0,0,0,1,0,s,2494.7
34086,29,0,0,0,0,1,0,s,1233.7
34088,26,0,0,0,0,1,0,s,483.6
34093,23,0,0,0,0,1,0,s,3289
34094,24,0,0,0,0,1,0,s,660.4
34098,26,0,0,0,0,1,0,s,806
34099,20,0,0,0,0,1,0,s,210.6
34104,26,0,0,0,0,1,0,s,130
34105,25,0,0,0,0,1,0,s,395.2
34112,27,0,0,0,0,1,0,s,157.3
34114,40,0,0,0,0,1,0,s,773.5
34122,21,0,0,0,0,1,0,s,1032.2
34124,26,0,0,0,0,1,0,s,794.3
34126,25,0,0,0,0,1,0,s,712.4
34128,19,0,0,0,0,1,0,s,2343.9
34130,27,0,0,0,0,1,0,s,144.3
34133,25,0,0,0,0,1,0,s,53.3
34134,21,0,0,0,0,1,0,s,638.3
34141,28,0,0,0,0,1,0,s,7690.8
34144,23,0,0,0,0,1,0,s,624
34146,21,0,0,0,0,1,0,s,159.9
34147,26,0,0,0,0,1,0,s,486.2
34155,20,0,0,0,0,1,0,s,273
34157,26,0,0,0,0,1,0,s,35
34158,22,0,0,0,0,1,0,s,1232.4
34159,30,0,0,0,0,1,0,s,62.4
34161,28,0,0,0,0,1,0,s,2502.5
34162,24,0,0,0,0,1,0,s,296.4
34170,26,0,0,0,0,1,0,s,806
34172,22,0,0,0,0,1,0,s,2033.2
34173,21,0,0,0,0,1,0,s,724.1
34175,19,0,0,0,0,1,0,s,5.2
34177,19,0,0,0,0,1,0,s,685.1
34179,20,0,0,0,0,1,0,s,37.7
34180,23,0,0,0,0,1,0,s,1014
34183,26,0,0,0,0,1,0,s,171.6
34189,25,0,0,0,0,1,0,s,4114.5
34190,19,0,0,0,0,1,0,s,427.7
34191,22,0,0,0,0,1,0,s,29.9
34193,32,0,0,1,0,1,0,s,1082.9
34195,33,0,0,1,0,1,0,s,1996.8
34202,21,0,0,0,0,1,0,s,451.1
34206,25,0,0,0,0,1,0,s,395.2
34210,22,0,0,0,0,1,0,s,156
34219,27,0,0,0,0,1,0,s,2918.5
34221,30,0,0,0,0,1,0,s,4024.8
34225,33,0,0,1,0,1,0,s,1996.8
34237,24,0,0,0,0,1,0,s,631.8
34238,28,0,0,0,0,1,0,s,2502.5
34239,25,0,0,0,0,1,0,s,200.2
34246,24,0,0,0,0,1,0,s,5363.8
34247,23,0,0,0,0,1,0,s,139.1
34254,20,0,0,0,0,1,0,s,378.3
34257,25,0,0,0,0,1,0,s,4826.9
34261,26,0,0,0,0,1,0,s,5996.9
34264,26,0,0,0,0,1,0,s,904.8
34271,21,0,0,0,0,1,0,s,3234.4
34272,19,0,0,0,0,1,0,s,683.8
34273,28,0,0,0,0,1,0,s,254.8
34275,32,0,0,0,0,1,0,s,79.3
34277,19,0,0,0,0,1,0,s,483.6
34283,28,0,0,0,0,1,0,s,266.5
34291,24,0,0,0,0,1,0,s,1068.6
34294,29,0,0,0,0,1,0,s,1790.1
34295,28,0,0,0,0,1,0,s,1261
34296,33,0,0,1,0,1,0,s,1996.8
34297,22,0,0,0,0,1,0,s,280.8
34304,32,0,0,0,0,1,0,s,18.2
34305,21,0,0,0,0,1,0,s,885.3
34306,26,0,0,0,0,1,0,s,1251.9
34309,22,0,0,0,0,1,0,s,717.6
34316,24,0,0,0,0,1,0,s,180.7
34317,25,0,0,0,0,1,0,s,631.8
34319,24,0,0,0,0,1,0,s,10614.5
34322,31,0,0,0,0,1,0,s,43
34327,32,0,0,0,0,1,0,s,1432.6
34329,27,0,0,0,0,1,0,s,362.7
34334,27,0,0,0,0,1,0,s,1513.2
34335,25,0,0,0,0,1,0,s,882.7
34340,22,0,0,0,0,1,0,s,3234.4
34342,30,0,0,0,0,0,1,s,32.5
34345,26,0,0,0,0,0,1,s,48.1
34346,27,0,0,1,0,0,1,s,856.7
34348,25,0,0,0,0,0,1,s,833.3
34349,23,0,0,0,0,0,1,s,325
34355,31,0,0,0,0,0,1,s,533
34356,36,0,0,0,0,0,1,s,893.1
34360,29,0,0,1,0,0,1,s,193.7
34362,28,0,0,0,0,0,1,s,958.1
34363,20,0,0,0,0,0,1,s,722.8
34364,30,0,0,0,0,0,1,s,2639
34365,26,0,0,0,0,0,1,s,80
34368,20,0,0,0,0,0,1,s,3593.2
34369,33,0,0,0,0,0,1,s,4425.2
34376,33,0,0,0,0,0,1,s,92.3
34379,26,0,0,0,0,0,1,s,61.1
34388,34,0,0,0,0,0,1,s,1134.9
34389,30,0,0,0,0,0,1,s,9766.9
34391,34,0,0,0,0,0,1,s,1718.6
34392,33,0,0,0,0,0,1,s,5.2
34393,33,0,0,1,0,0,1,s,4178.2
34395,31,0,0,0,0,0,1,s,399.1
34396,33,0,0,0,0,0,1,s,4425.2
34397,34,0,0,1,0,0,1,s,3948.1
34419,30,0,0,0,0,0,1,s,390
34431,28,0,0,0,0,0,1,s,1097.2
34432,25,0,0,0,0,0,1,s,699.4
34441,28,0,0,0,0,0,1,s,3970.2
34442,31,0,0,0,0,0,1,s,41
34443,25,0,0,0,0,0,1,s,328.9
34446,23,0,0,0,0,0,1,s,106.6
34448,32,0,0,0,0,0,1,s,377
34450,25,0,0,0,0,0,1,s,656.5
34452,25,0,0,0,0,0,1,s,30
34457,26,0,0,0,0,0,1,s,323.7
34460,32,0,0,0,0,0,1,s,79.3
34463,30,0,0,0,0,0,1,s,40.3
34470,28,0,0,0,0,0,1,s,28.6
34476,21,0,0,0,0,0,1,s,3593.2
34477,28,0,0,0,0,0,1,s,500.5
34478,27,0,0,0,0,0,1,s,4852.9
34486,26,0,0,0,0,0,1,s,331.5
34490,31,0,0,0,0,0,1,s,83.2
34492,26,0,0,0,0,0,1,s,51
34498,23,0,0,0,0,0,1,s,2069.6
34499,26,0,0,0,0,0,1,s,2.6
34500,23,0,0,0,0,0,1,s,19
34502,33,0,0,1,0,0,1,s,618.8
34510,26,0,0,0,0,0,1,s,18053.1
34513,28,0,0,0,0,0,1,s,80
34514,25,0,0,0,0,0,1,s,6.5
34519,28,0,0,0,0,0,1,s,2997.8
34522,24,0,0,0,0,0,1,s,305.5
34525,22,0,0,0,0,0,1,s,898.3
34528,22,0,0,0,0,0,1,s,1635.4
34535,27,0,0,0,0,0,1,s,404.3
34536,26,0,0,0,0,0,1,s,382.2
34537,31,0,0,0,0,0,1,s,83.2
34539,27,0,0,0,0,0,1,s,17039.1
34544,29,0,0,0,0,0,1,s,596.7
34546,28,0,0,0,0,0,1,s,153.4
34550,32,0,0,0,0,0,1,s,83.2
34551,30,0,0,0,0,0,1,s,3933.8
34555,24,0,0,0,0,0,1,s,2069.6
34558,25,0,0,0,0,0,1,s,26
34562,27,0,0,0,0,0,1,s,1089.4
34563,32,0,0,0,0,0,1,s,1198.6
34566,50,0,0,1,0,0,0,s,180.7
34569,37,0,0,1,0,0,0,s,171
34573,28,0,0,1,0,0,0,s,75.4
34576,47,0,0,1,0,0,0,s,243.1
34577,60,0,0,1,0,0,0,s,84.5
34578,32,0,0,1,0,0,0,s,80.6
34585,33,0,0,0,1,0,0,s,26
34591,33,0,0,1,0,0,0,s,6.5
34592,34,0,0,0,1,0,0,s,4867.2
34594,46,0,0,1,0,0,0,s,222.3
34597,31,0,0,0,0,0,0,s,583.7
34603,53,0,0,0,1,0,0,s,9477
34608,29,0,0,1,0,0,0,s,2289.3
34611,57,0,0,1,0,0,0,s,87.1
34615,53,0,0,1,0,0,0,s,57.2
34616,45,0,0,1,0,0,0,s,418.6
34617,38,0,0,1,0,0,0,s,282.1
34627,50,0,0,1,0,0,0,s,741
34633,53,0,0,0,1,0,0,s,1084.2
34637,43,0,0,0,1,0,0,s,16.9
34639,43,0,0,1,0,0,0,s,573.3
34641,54,0,0,1,0,0,0,s,2363.4
34646,57,0,0,1,0,0,0,s,24.7
34649,44,0,0,0,0,0,0,s,308.1
34655,44,0,0,0,1,0,0,s,699.4
34660,42,0,0,1,0,0,0,s,357.5
34666,44,0,0,1,0,0,0,s,10140
34667,43,0,0,1,0,0,0,s,6297.2
34671,48,0,0,1,0,0,0,s,1787.5
34683,39,0,0,1,0,0,0,s,2399.8
34684,43,0,0,1,0,0,0,s,417.3
34686,56,0,0,0,0,0,0,s,188.5
34687,58,0,0,1,0,0,0,s,5457.4
34688,35,0,0,0,0,0,0,s,967.2
34691,45,0,0,0,0,0,0,s,308.1
34692,30,0,0,0,0,0,0,s,3550.3
34700,47,0,0,1,0,0,0,s,564.2
34701,36,0,0,0,1,0,0,s,165.1
34706,40,0,0,1,0,0,0,s,273
34707,45,0,0,1,0,0,0,s,205.4
