Email,Percent_make,Percent_address,Percent_all,Percent_3d,Percent_our,Percent_over,Percent_remove,Percent_internet,Percent_order,Percent_mail,Percent_receive,Percent_will,Percent_people,Percent_report,Percent_free,Percent_business,Percent_email,Percent_you,Percent_credit,Percent_000,Percent_money,Percent_lab,Percent_telnet,Percent_data,Percent_technology,Percent_parts,Percent_pm,Percent_direct,Percent_cs,Percent_meeting,Percent_original,Percent_project,Percent_re,Percent_edu,Percent_table,Percent_conference,Semicolon,LeftParen,LeftSquareParen,Exclamation,Dollar,PercentSign,AvgAllCap,LongAllCap,TotalAllCap,Spam
1083,0,0,0.29,0,0.88,0.14,0,0,0.88,0,0,0.73,0.14,0,0,0.29,0,2.2,0,0.14,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.39,0.05,0.02,2.26,49,428,Yes
1085,0,0,0.31,0,0.63,0.63,0.31,0.31,0,0,0,0.31,0.31,0,0.31,0.31,0,2.55,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.11,0,0,0.16,0.05,1.52,10,144,Yes
1088,0.48,0,0.97,0,0.48,0,0.97,0,0,0,0,0.48,0,0,0,0.48,0.48,4.36,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,1.09,0.23,0.08,5.17,58,186,Yes
1095,0,0.34,0.69,0,0.34,0.69,0.34,0,0,1.04,0.34,1.38,0,0,0.69,0,0.69,4.86,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.64,0.17,0,2.17,8,89,Yes
1103,0,0,0,42.81,1.28,0,0.28,0,0,0,0,0.28,0,0,0.14,0,0,1.7,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.03,0.08,0,0.13,0,0,7,137,826,Yes
1104,0,0,0.37,0,1.13,0,0.37,0,0,0.75,0,0.37,0,0,0.37,0.75,0,2.65,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0.06,0,0.88,0.19,0,4.08,78,253,Yes
1108,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,1.81,0,0,1.81,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.63,0.94,0,2.94,9,53,Yes
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,1.38,3,11,Yes
1113,0,0,0.6,0,0,0.6,0,0,0.6,0,0,1.82,0,0,0.3,0,0,2.74,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.05,0.19,0.14,0,2.04,31,196,Yes
1114,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,1.33,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,2.2,11,44,Yes
1119,0,0,0.3,0,0.3,0.91,0,0.3,0,0,0,0.3,0.3,0,0.3,0.3,0.3,2.12,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.21,0,0,0.21,0.05,1.75,11,185,Yes
1120,0,0,0.3,0,0.3,0.9,0,0.3,0,0,0,0.3,0.3,0,0.3,0.3,0.3,2.11,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.21,0,0,0.21,0.05,1.74,11,186,Yes
1129,0,0,0.48,0,0.72,0.48,0,0,0.24,0,0.48,0.24,0,0,0.48,0,0,1.2,0,0.48,0.24,0,0,0,0,0,0,0.24,0,0,0.24,0,0,0,0,0.24,0,0.04,0,0.04,0.18,0,2.34,66,264,Yes
1130,0,0,0.48,0,0.72,0.48,0,0,0.24,0,0.48,0.24,0,0,0.48,0,0,1.2,0,0.48,0.24,0,0,0,0,0,0,0.24,0,0,0.24,0,0,0,0,0.24,0,0.04,0,0.04,0.18,0,2.34,66,264,Yes
1131,0.34,0.25,0.25,0,0.08,0.43,0.08,0.25,0.08,1.47,0.34,0.51,0.95,0,0.08,0,0,3.03,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.05,0,0.26,0.26,0.07,3.08,62,526,Yes
1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,5,15,50,Yes
1136,0,0,0,0,0.36,0.36,0,0.36,0.36,0.36,0,0.36,0,0,0,0.73,0,2.94,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0.65,0.12,0,1.53,13,75,Yes
1138,0.17,0,0.08,0,0.42,0.08,0.08,0.42,0.08,0.08,0,0.6,0.17,0.17,0,0.17,0.08,1.2,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.03,0.1,0.01,0,4.07,48,574,Yes
1139,0.52,0,2.38,0,0.26,0,0.26,0,0.52,0,0.26,0,0,0,0.79,0,0,1.32,0,0,0.52,0,0,0.26,0.26,0,0.52,0,0,0,0,0,0,0,0,0,0,0.69,0,0.33,0,0,5.55,71,566,Yes
1146,0,0.57,0,0,0,0,0,0,0,0,0.57,0.57,1.15,0,0,0,1.73,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,1.42,7,54,Yes
1149,0,0,0,0,0.38,0.38,0.38,0.38,0,0,0.38,0,0,0,0.38,0,0,3.87,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,2.06,12,99,Yes
1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0,3.33,12,30,Yes
1153,0.06,0.12,0.77,0,0.19,0.32,0.38,0,0.06,0,0,0.64,0.25,0,0,0,0.12,1.67,0.06,0.19,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.04,0.03,0,0.25,0.07,0,1.76,37,766,Yes
1155,0,0,0,0,1.58,0,0.39,1.19,0,0.39,0,0.79,0,0,0,1.58,0.39,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.21,0,1.9,13,118,Yes
1162,0.47,0.31,0.47,0,0.05,0.13,0.05,0.26,0.42,0.76,0.26,0.97,0.57,1.23,0.1,0.47,0,3.23,0,0.99,0.34,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.07,0,0.33,0.86,0.16,5.93,199,3160,Yes
1164,0.53,0,1.06,0,0.53,0,1.06,0,0,0,0,0.53,0,0,1.06,0.53,0,4.25,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,1.21,0.26,0,5.56,76,189,Yes
1165,1.24,0.41,1.24,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0.82,3.73,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.07,0,0.48,0.55,0,3.17,19,114,Yes
1181,0,0.89,1.14,0,0.12,0,0,0.12,0.25,0.12,0.12,0.38,0.12,0,0,0.12,2.04,2.8,0.12,0,0.12,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.37,0.06,0,2.88,84,475,Yes
1192,0.23,0.59,0.23,0,0.23,0.11,0,0,0.82,1.18,0.11,2,0.23,0,0,0.11,0,4.84,4.96,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.19,0,0.13,0.17,0.02,5.76,175,795,Yes
1194,0,0,0.47,0,1.42,0,0,0,0,0,0,0.95,0,0,0,0.95,0,2.38,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.08,0,0.5,0.25,0,5.19,80,249,Yes
1201,0.43,0.28,0.43,0,0.04,0.11,0.04,0.21,0.4,0.69,0.23,0.88,0.52,1.14,0.23,0.4,0,2.93,0,0.97,0.31,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.06,0,0.31,0.73,0.15,5.33,144,3016,Yes
1203,0.1,0.2,1.01,0,0.8,0.8,0.5,0,0.8,0.1,0.3,0.7,0.3,0,0.1,0,1.11,1.31,0.2,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0,0,0,0.11,0,0.49,0.16,0.02,8.55,669,1351,Yes
1205,0,0.56,0.56,0,2.25,0,0.56,0,0,0,0,0.56,0.56,0,0.56,3.38,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,1.22,0.35,0,5.11,140,194,Yes
1206,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,20,Yes
1209,0.47,0.31,0.47,0,0.05,0.15,0.05,0.23,0.44,0.76,0.26,0.97,0.58,1.27,0.26,0.44,0,3.25,0,1.11,0.34,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.07,0,0.34,0.78,0.15,6.09,193,3029,Yes
1211,0,0.47,0,0,0,0.47,0,0,0.23,0.23,0,1.19,0.47,0,0.23,0,0.47,2.63,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,1.36,0.05,5.77,72,450,Yes
1212,0,0,0,42.73,0,0,0.42,0,0,0.42,0,0.42,0,0,0,0,1.28,2.99,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,7,105,441,Yes
1215,0,0,0.48,0,1.44,0.48,0,0,0,0,0,0.96,0,0,0,0.96,0,2.41,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.08,0,0.5,0.25,0,5.49,80,247,Yes
1217,0,0,0.49,0,1.47,0,0,0,0,0,0,0.98,0,0,0,0.98,0,2.45,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0.08,0,0.68,0.25,0,5.2,80,234,Yes
1219,0.45,0.28,0.42,0,0.04,0.11,0.04,0.21,0.4,0.69,0.23,0.88,0.52,1.14,0.23,0.4,0,2.93,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.07,0,0.32,0.75,0.15,5.35,144,3033,Yes
1220,1.17,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,1.17,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0.92,0,0,1.97,10,59,Yes
1227,0.47,0.31,0.47,0,0.07,0.13,0.05,0.26,0.44,0.76,0.26,0.97,0.57,1.26,0.26,0.44,0,3.22,0,1.1,0.34,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.07,0,0.33,0.79,0.16,6.07,193,3043,Yes
1236,0,0,0.12,0,0.36,0.24,0,0,0,0,0.12,0.12,0.12,0,0,0,0,1.21,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.69,0,0,1.34,11,195,Yes
1241,0,0.19,0,0,0.68,0.09,0.09,0,0.29,0.09,0.48,0.77,0.09,1.65,0.58,0.87,0.19,3.21,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.06,0.05,0,1.6,20,329,Yes
1242,0,0.42,0.42,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0.84,2.95,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.6,0.3,0,4.02,82,197,Yes
1246,0,1.25,0,0,0,0,1.25,0,0,0,0,0,0,0,1.25,1.25,1.25,1.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.3,0,0,3.98,32,171,Yes
1249,0,0.55,0.55,0,2.22,0,0.55,0,0,0,0,0.55,0.55,0,0.55,3.88,0,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,1.19,0.34,0,4.59,140,202,Yes
1253,0,1.22,0.81,0,0.4,0,0.81,0.4,0,0.81,0,0.4,2.04,0,3.27,0,1.22,0.81,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.64,0.8,0,7.65,181,505,Yes
1256,0.65,0,0,0,1.3,0,0,0,0,0,0.65,1.3,0.65,0,1.3,1.3,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.52,0.1,0,2.04,12,51,Yes
1258,0,0,0,0,0.32,0,0,0.32,0.32,0.64,0,1.28,0,0,2.56,0.96,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0.49,0,0,2.18,25,166,Yes
1259,0,0.64,0.64,0,0.64,0,0.64,0,2.59,1.29,1.29,1.94,0,0,0.64,0.64,0.64,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,1.14,4,25,Yes
1260,0,0,0,0,0.49,0,0.98,0,0,0,0,0.98,0,0,0,0.98,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.26,0,0.65,0.06,0.06,3.55,25,135,Yes
1263,0.44,0,0.88,0,0.44,1.32,0,0,0,0,0,0,0,0,0,0,0.44,1.76,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.44,0.37,0,2.41,16,140,Yes
1265,0.44,0,0.88,0,0.44,1.32,0,0,0,0,0,0,0,0,0,0,0.44,1.76,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.44,0.37,0,2.45,16,142,Yes
1272,0,0.52,1.05,0,2.63,0.52,1.05,0,0,0,0.52,1.05,0,0,1.05,1.05,1.05,4.21,0,0.52,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1.28,0.73,0.09,3.06,19,98,Yes
1274,0.17,0.17,0,0,0.52,0,0,0.52,0,0.17,0.17,0.34,0,0,0.87,0,0,1.39,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.34,0.72,0,2.97,35,336,Yes
1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,1.91,9,42,Yes
1278,0,0.89,1.14,0,0.12,0,0,0.12,0.25,0.12,0.12,0.38,0.12,0,0,0.12,2.04,2.8,0.12,0,0.12,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.37,0.06,0,2.88,84,475,Yes
1281,0.31,0.2,0.72,0,0,0.62,0,0.62,0.62,0.93,0,0.62,0.41,0,0,0.2,1.56,1.87,0.41,0.62,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,0.03,14.3,685,1516,Yes
1290,0.39,0,0,0,0,0.39,0,0,0,0,0,1.19,0,0,0.39,0.39,0,2.39,0,1.19,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.26,0,3.5,30,112,Yes
1294,0,0.9,0,0,0.9,0,0.9,0,0,0.9,0,0,0,0,1.81,0,1.81,1.81,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,1.49,0,19.83,5.3,66,106,Yes
1299,0,2.35,0,0,1.17,0,0,0,0,2.35,0,1.17,0,0,1.17,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,20,42,Yes
1307,0.1,0.3,0.4,0,0.2,0.9,0.2,0.5,0.8,0.8,0.2,0.8,0,0,0,0.2,1.7,2.2,0.2,0.1,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.17,0,0.33,0.17,0.01,6.9,669,1200,Yes
1309,0,0,0.65,0,0.65,0,0.65,0,0,0,0,0.65,0,0,0.65,0,0,4.6,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,2.5,23,135,Yes
1310,0,0,1.25,0,1.25,0.62,0,0,0,0,0,0,0,0,1.25,0.62,0,0.62,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0.11,0,0.33,0.11,0.11,3.9,30,152,Yes
1314,0.54,0.13,0.38,0,0.05,0.16,0,0.05,0.35,0.16,0.24,1.11,0.38,1.19,0.19,0.43,0.48,3.56,0,1.14,0.57,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.02,0,0,0.09,0,0.27,0.15,0.16,6.76,195,3313,Yes
1317,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,1.05,0,0,0,0,0.18,0,0,0.35,0,4.05,29,85,Yes
1325,0,0,0.78,0,1.17,0,0,0,0,0,0,0.39,0,0,0.78,0,0,1.56,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,4.11,20,222,Yes
1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,26,45,Yes
1328,0,0,0.48,0,1.45,0,0,0,0.48,0,0,0,0,0.16,0.64,0.32,0,0.8,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.16,0,0,0,0,0.2,0,0.59,0,0,5.68,128,557,Yes
1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,2.78,12,25,Yes
1335,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,1.88,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,4.33,13,78,Yes
1341,0,0.35,0.17,0,0,0,0,0,0.17,1.25,0,0.53,0,0,0,0,0.17,3.21,0,0,0.17,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.07,0,0,0.1,0.63,16.42,158,903,Yes
1342,0,0,0,1.33,0,0,0,1.33,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.23,3,12,69,Yes
1345,0.09,0,0.27,0,0.36,0.09,0,0.18,0.09,0,0,0.73,0,0.36,0,0,0,2.01,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.02,0.05,0.03,0.26,0.03,0.03,3.69,69,535,Yes
1347,0.73,0,0.36,0,1.59,0,0,0,0.24,1.35,0.73,2.58,0.61,0,0.61,0.12,0,4.55,0,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.04,0,0.1,0.23,0.02,3.71,54,478,Yes
1348,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.18,0.35,0,3.86,25,81,Yes
1352,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.09,0,6.72,33,215,Yes
1355,0,0.35,0.35,0,1.07,0,0,0.35,0,1.07,0,0.71,0,0,0,0.71,0.71,2.85,0,1.42,0,0,0,0,0,0,0,0.35,0,0,0,0,0.35,0,0,0,0,0.24,0,0.24,0.24,0,3.41,25,140,Yes
1356,0,0.76,0,0,0,0,0,0,0.57,0.19,0,0,0,0,0.57,0,0.19,0.19,0.38,0,0,0,0,0.19,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.23,0.07,0.93,20.43,213,1655,Yes
1357,0.1,0,0.1,0,0.4,0.1,0.1,0,0.2,0.2,0.4,0.5,0,0.6,0.91,0.2,0,1.72,4.26,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.34,0.16,0,6.76,494,1426,Yes
1359,0.32,0,0.64,0,0.32,0.32,0,1.61,0.32,0.64,0.32,0.64,0,0,0,1.61,0,1.29,2.58,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.16,0,1.18,0.11,0,3.61,63,318,Yes
1362,0.09,0.49,0.59,0,0.29,0.19,0,0,0.09,0.39,0,1.59,0.19,0,0,0.09,0,3.67,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.77,0.04,0,5.84,1.31,0,5.79,54,753,Yes
1363,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,6,17,Yes
1368,0,0.08,0.25,0,0.84,0.25,0.08,0.33,0,0.16,0.08,0.76,0,0.08,1.61,0.76,0.33,1.52,0.33,0.42,0.08,0,0,0,0.25,0,0,0.08,0,0,0,0,0,0,0,0,0,0.05,0.02,0.52,0.16,0.33,7.28,292,2045,Yes
1369,0,0,0,0,1.05,2.1,1.05,0,0,0,0,0,0,0,0,0,0,3.15,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0,2.05,6,41,Yes
1373,0,0.55,1.11,0,0.55,0.55,0,0,0,0,0.55,0,0,0,1.11,0,0,1.67,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.52,4.17,18,125,Yes
1375,0.65,0.49,0.32,0,0.32,0.16,0,0.49,0.65,0.49,0.16,1.3,0,0,1.14,1.3,0.16,3.6,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.23,0,0.93,0.23,2.29,5.83,47,595,Yes
1377,0,0,0.96,0,0,0,0,0,0,0,0,0.48,0,0,0.96,0,0.48,5.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.09,0,0.26,0.09,0,1.12,4,38,Yes
1382,0,0,0.18,0,1.68,0.18,0.37,0.56,0,0,0.37,1.5,0.18,0,1.12,0,0.18,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.56,0.17,0.03,3.11,34,292,Yes
1383,0,0,0,0,0.91,0,0,0,0,0.45,0,0.45,0,0,0,0,0,3.21,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0.16,0,0,1.08,4,42,Yes
1386,0.42,0.39,0.36,0,0.13,0.09,0.09,0.06,0.49,0.91,0.26,0.55,0.42,1.08,0.26,0.42,0.03,2.75,0,0.32,0.52,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.03,0.1,0.02,0.35,0.52,0.11,5.63,134,2501,Yes
1391,0.29,0,0.29,0,0,0,0,0,0.44,0.29,0,0.44,0,0,0.14,0,0,3.14,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0,0.08,0.05,0,3.08,60,326,Yes
1402,0,0,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.46,0.08,0.08,0.38,0,1.05,13.82,104,1078,Yes
1403,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,2.44,10,44,Yes
1410,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0.19,0,0,0.19,0,3.55,21,78,Yes
1413,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,1,1,13,Yes
1414,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,1.03,0,0,0,0,0.17,0,0.17,0.34,0,3.81,24,80,Yes
1422,0,0,0.76,0,0.76,0,0.76,0.51,0,1.02,0,0.25,1.53,0,0,0.25,1.79,1.53,0,0.76,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.08,0,0.46,0.5,0,2.46,19,248,Yes
1426,0,0,1.16,0,3.48,0,0,0.58,0.58,0,0,0.58,0,0,1.74,0,0,1.16,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.17,0.09,0,2.17,12,102,Yes
1427,0.74,0.28,0.31,0,0.07,0.21,0,0.14,0.49,0.35,0.17,0.74,0.56,1.48,0.17,0.49,0.03,3.24,0,0.56,0.77,0,0,0,0,0,0,0,0,0,0,0.03,0.07,0,0.03,0,0.01,0.05,0,0.68,1.05,0.16,5.65,154,3084,Yes
1428,0.32,0,0.64,0,0.32,0.32,0,1.6,0.32,0.64,0.32,0.64,0,0,0,1.6,0,1.28,2.57,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.21,0,1.17,0.11,0,3.58,63,319,Yes
1432,0,0,0.93,0,0,0,0,0,0,2.8,0.93,0,0,0,0,2.8,0,4.67,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0.46,0.15,0,1.61,10,50,Yes
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,1.03,0,0,0,0,0.17,0,0.51,0.34,0,3.76,23,79,Yes
1437,0.25,0,0.25,0,0,0,0.25,0,0.77,1.55,0,0.51,0,0,0.25,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.16,0.16,0.04,9.63,110,578,Yes
1438,0.76,0.19,0.38,0,0.19,0.12,0,0.25,0.76,0.31,0.25,1.52,0.31,0.38,0.38,0.44,0.06,2.98,0.69,0.44,0.76,0,0,0,0,0,0,0.12,0,0,0.06,0,0,0,0,0,0,0.09,0.05,0.44,0.24,0.07,3.7,45,1070,Yes
1448,0.35,0.46,0.31,0,0.15,0.03,0,0.35,0.58,0.66,0.31,0.7,0.62,1.28,0.23,0.42,0,3.12,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0.09,0,0.32,0.49,0.13,6.11,116,2218,Yes
1452,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,1.42,0,0,2.14,0,0,0.71,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.9,0,0,3.07,36,138,Yes
1457,0,0.51,0,0,0,0,0,0,0,0.51,1.02,0.51,0,0,0.25,0.76,1.27,2.04,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.46,0,0.29,0,0.12,2.61,66,149,Yes
1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,3,12,36,Yes
