Voter,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church,Undecided
7895,62,1,1,1,3,181,13,1,No
7896,35,1,0,1,4,283,18,1,No
7897,43,1,0,0,2,34,8,0,No
7898,40,1,1,1,4,54,18,0,Yes
7899,76,1,1,1,2,57,20,0,Yes
7900,54,1,1,1,4,134,18,0,Yes
7901,32,1,0,1,5,196,15,0,No
7902,38,0,1,1,6,97,15,1,Yes
7903,40,1,1,1,2,29,18,1,No
7904,28,0,1,1,4,107,15,1,Yes
7905,37,1,1,0,4,149,15,0,Yes
7906,57,1,1,0,2,127,13,0,Yes
7907,47,1,1,1,6,133,15,1,Yes
7908,52,0,0,0,1,15,8,1,No
7909,53,1,1,1,2,21,20,1,No
7910,52,1,0,1,3,43,10,0,No
7911,68,1,1,1,4,43,20,0,Yes
7912,38,1,1,0,1,58,18,0,Yes
7913,37,1,0,1,5,72,15,0,Yes
7914,58,1,1,1,4,6,9,0,No
7915,47,1,1,1,2,452,18,1,No
7916,51,1,1,0,1,57,18,1,No
7917,64,1,1,1,4,32,16,1,Yes
7918,25,1,1,1,2,190,11,1,No
7919,47,1,1,0,1,88,20,0,Yes
7920,54,1,0,1,5,210,15,1,No
7921,54,1,0,0,1,144,9,1,No
7922,43,1,0,1,3,24,18,0,No
7923,45,1,1,1,4,112,9,0,No
7924,66,1,1,1,2,39,16,0,Yes
7925,35,0,1,1,6,152,12,1,No
7926,28,1,0,1,3,177,12,0,No
7927,46,1,1,1,3,113,18,0,Yes
7928,50,1,1,1,4,84,15,1,Yes
7929,46,1,1,1,2,95,20,0,Yes
7930,65,1,0,1,5,49,13,0,Yes
7931,47,1,0,1,2,131,18,0,No
7932,40,1,1,0,3,91,15,0,Yes
7933,53,0,0,1,4,46.5,8,0,No
7934,51,0,1,1,2,7,8,1,No
7935,51,1,1,0,1,30,20,1,No
7936,61,1,1,1,2,69,20,0,Yes
7937,64,1,0,0,1,44,13,1,Yes
7938,43,1,1,0,3,29,8,1,No
7939,49,1,1,1,3,115,15,1,Yes
7940,48,1,1,1,6,118,12,0,No
7941,49,1,1,1,5,103,16,0,Yes
7942,51,1,0,1,6,159,16,1,Yes
7943,35,1,0,1,4,87,18,0,No
7944,29,0,1,1,7,130,8,1,No
7945,59,1,1,1,3,520,20,1,No
7946,41,1,1,1,3,58,18,0,Yes
7947,49,1,1,0,3,14,20,0,Yes
7948,77,0,0,1,3,80.5,8,1,No
7949,47,1,0,1,3,91,15,1,Yes
7950,56,0,0,0,1,106.5,8,1,No
7951,65,1,1,1,3,84,20,0,Yes
7952,42,1,1,1,4,154,12,1,No
7953,65,0,0,0,3,7,8,1,No
7954,35,1,1,1,2,55.5,9,1,No
7955,58,0,1,0,2,36,8,1,No
7956,39,1,1,1,2,180,15,1,No
7957,42,1,1,1,7,128,12,0,No
7958,50,1,0,1,2,39,15,0,Yes
7959,48,1,1,1,4,44,16,1,Yes
7960,54,1,0,1,2,70,20,1,Yes
7961,55,1,1,1,3,45,20,1,No
7962,27,1,1,1,6,77,12,0,No
7963,41,1,1,1,5,194,15,1,No
7964,49,1,1,1,5,490,15,0,No
7965,38,1,1,1,6,148,15,0,Yes
7966,43,1,1,1,2,88,18,0,Yes
7967,37,1,1,0,1,119,18,1,No
7968,52,0,1,0,2,5,8,1,No
7969,40,1,1,1,5,108,15,0,Yes
7970,49,1,1,1,4,45.5,18,1,No
7971,31,1,1,1,2,123,15,0,Yes
7972,33,1,0,1,7,55,8,1,No
7973,46,1,1,1,2,179,9,0,No
7974,41,1,1,1,4,104.5,18,1,No
7975,38,1,0,1,5,218,15,1,No
7976,45,1,1,0,1,62,18,1,No
7977,43,1,0,1,3,71,18,1,No
7978,36,1,1,0,1,6,8,1,No
7979,52,1,1,0,5,62,16,1,Yes
7980,54,1,0,1,3,148,15,0,Yes
7981,47,1,1,0,2,56,20,1,No
7982,37,1,1,1,3,65,8,0,Yes
7983,52,1,1,1,5,153,15,0,Yes
7984,60,1,1,1,4,51,8,0,No
7985,32,1,1,1,5,148,12,0,No
7986,25,1,1,1,2,27,9,0,No
7987,40,1,1,1,5,192,12,1,No
7988,49,1,0,1,2,85,8,0,No
7989,48,0,1,1,2,210,20,0,Yes
7990,66,1,1,0,2,18,8,1,No
7991,60,1,1,1,2,50,20,0,Yes
7992,30,0,1,1,4,58.5,8,0,No
7993,53,1,1,1,5,56,15,1,Yes
7994,41,0,1,0,2,36,8,1,No
7995,53,1,1,1,7,145,9,1,No
7996,53,1,0,1,4,96,13,1,Yes
7997,42,0,0,1,6,132,15,1,Yes
7998,35,1,0,1,7,549,15,0,No
7999,35,0,1,0,1,69,8,1,No
8000,74,0,1,0,1,26,20,1,No
8001,47,1,1,1,3,125,20,1,No
8002,51,1,1,1,4,12,10,1,No
8003,50,1,1,1,3,113,12,1,No
8004,39,1,1,0,3,11.5,15,0,Yes
8005,70,1,1,1,3,96,8,0,No
8006,55,1,1,1,3,87,16,0,Yes
8007,56,1,0,1,3,101,15,0,Yes
8008,43,1,1,1,3,91,20,1,No
8009,41,1,0,1,3,92,9,1,No
8010,42,1,1,1,5,131,15,0,Yes
8011,31,1,1,0,1,59.5,15,1,Yes
8012,53,0,0,0,2,16,8,1,No
8013,32,0,0,1,6,132,12,0,No
8014,38,1,1,1,7,435,12,0,No
8015,47,1,0,1,7,136,15,1,Yes
8016,36,1,1,1,2,120,12,1,No
8017,69,1,0,0,1,19,16,0,Yes
8018,66,1,1,1,3,174,13,1,Yes
8019,30,1,1,1,5,104,12,0,No
8020,40,1,1,1,3,53,18,1,No
8021,37,1,1,1,5,198,12,1,No
8022,35,1,1,0,3,51,18,1,No
8023,32,0,1,1,5,151,18,0,Yes
8024,44,1,1,1,4,127,15,1,Yes
8025,41,1,0,1,3,97,9,0,No
8026,38,1,1,1,3,145,18,0,Yes
8027,54,1,1,0,1,181,20,1,No
8028,26,1,0,0,1,93,15,0,Yes
8029,45,1,1,1,2,51,20,1,No
8030,44,1,1,1,5,154,15,1,Yes
8031,38,1,1,1,3,142,18,0,Yes
8032,48,1,1,1,4,155,8,1,No
8033,50,1,1,1,3,132,15,0,Yes
8034,53,1,1,1,4,72,16,1,Yes
8035,48,0,0,1,3,173,18,1,Yes
8036,33,1,0,1,4,70,18,0,No
8037,56,1,0,1,7,25,8,0,No
8038,61,1,1,1,6,113,20,0,Yes
8039,60,1,0,0,1,102,20,0,No
8040,38,1,1,1,3,84,12,1,No
8041,50,1,1,0,1,147,13,1,Yes
8042,43,0,1,0,3,37,8,0,No
8043,69,1,0,1,3,28,20,0,No
8044,60,1,0,0,1,71,20,0,No
8045,43,1,1,1,5,64,15,0,Yes
8046,67,1,0,0,3,59,20,0,No
8047,50,1,1,1,2,89.5,20,1,No
8048,46,1,1,1,3,112,9,1,No
8049,31,1,1,1,5,131,18,1,No
8050,55,1,1,1,4,66,20,0,Yes
8051,53,1,0,1,4,131,8,0,No
8052,35,1,1,1,5,39,12,0,No
8053,53,0,1,0,1,81.5,20,1,No
8054,57,1,1,1,7,180,20,0,Yes
8055,34,1,1,1,5,128,8,1,No
8056,47,0,1,0,2,95,8,0,No
8057,24,1,1,1,3,142,12,0,No
8058,59,1,0,0,1,79,20,0,No
8059,49,0,1,1,4,149,8,1,No
8060,56,1,0,1,3,10,20,0,No
8061,52,1,1,1,2,88,20,0,Yes
8062,38,1,1,1,3,12,18,1,No
8063,40,1,0,1,4,17,18,1,No
8064,36,0,0,1,5,166,15,0,Yes
8065,54,1,1,1,3,109,20,0,Yes
8066,62,1,1,1,2,110,20,1,No
8067,39,1,1,0,1,130,18,1,No
8068,47,1,1,1,3,74,15,1,Yes
8069,61,1,1,1,3,84,16,0,Yes
8070,32,0,0,1,2,101.5,18,1,No
8071,61,0,1,1,4,69,20,0,Yes
8072,39,1,1,1,3,124,18,1,No
8073,40,1,1,1,5,130,18,0,Yes
8074,44,1,0,1,3,70,18,1,No
8075,56,1,1,0,1,32,20,1,No
8076,49,1,1,1,4,222,20,0,Yes
8077,30,1,1,1,5,81.5,8,1,No
8078,58,1,1,0,1,75,13,0,Yes
8079,45,1,1,1,3,148,8,1,No
8080,31,1,1,1,3,230,8,0,No
8081,38,1,1,1,4,160,15,1,Yes
8082,37,1,1,1,4,7,9,0,No
8083,51,1,1,1,2,23,8,0,No
8084,69,1,0,0,1,115,20,1,No
8085,52,1,1,0,2,66,20,0,Yes
8086,40,1,1,1,3,213,18,0,Yes
8087,63,1,1,0,1,30,8,1,No
8088,49,1,1,0,2,158,13,0,Yes
8089,51,1,1,1,5,539,18,1,No
8090,66,1,1,0,2,121,20,0,Yes
8091,54,1,1,1,6,132,16,0,Yes
8092,50,1,1,1,6,55.5,18,0,Yes
8093,44,0,1,1,6,276,8,0,No
8094,25,1,1,1,4,25,18,0,Yes
8095,36,1,1,1,4,173,15,1,Yes
8096,52,1,1,1,5,215,20,0,Yes
8097,61,1,1,1,2,59,20,1,Yes
8098,46,1,1,1,6,78,12,0,No
8099,42,0,1,0,2,28,18,0,Yes
8100,52,1,1,1,4,32,15,1,Yes
8101,42,1,1,0,2,89,9,1,No
8102,61,0,1,1,7,74,20,1,No
8103,55,1,0,0,1,174,18,0,No
8104,41,1,1,1,3,71,18,0,Yes
8105,40,1,1,0,3,14,18,1,No
8106,50,1,1,1,2,112,15,0,Yes
8107,50,1,1,1,6,203,8,0,No
8108,60,1,0,1,3,125,20,1,No
8109,36,1,0,0,1,118.5,15,1,Yes
8110,48,1,0,0,1,191,18,1,No
8111,32,1,1,0,1,140.5,15,0,Yes
8112,26,0,1,0,2,69,8,0,No
8113,53,1,1,1,4,176,20,1,No
8114,33,1,1,1,2,121,15,0,Yes
8115,44,1,1,0,1,24,18,0,Yes
8116,38,1,1,1,4,52,15,0,Yes
8117,30,1,0,1,3,170,15,0,Yes
8118,39,1,1,1,5,193,12,0,No
8119,40,1,1,1,2,104,15,1,Yes
8120,28,1,1,0,2,173,15,1,Yes
8121,36,1,0,0,1,39,18,1,No
8122,43,1,0,1,3,17,15,0,Yes
8123,30,1,0,0,2,144,18,1,No
8124,58,0,1,1,2,69.5,20,0,Yes
8125,41,1,1,1,2,102,18,1,No
8126,49,1,0,0,2,36,8,1,No
8127,54,1,0,1,2,137,20,1,No
8128,48,1,1,1,5,185,20,0,Yes
8129,40,1,1,1,6,80,15,0,Yes
8130,66,1,0,1,3,98,20,0,No
8131,47,0,0,1,3,334,15,0,No
8132,32,1,1,1,6,137,11,1,No
8133,52,1,1,1,3,103,20,0,Yes
8134,40,0,1,0,6,36,8,0,No
8135,34,1,1,1,3,72,18,1,No
8136,49,0,1,1,6,308,13,1,No
8137,52,1,1,0,1,97,18,1,No
8138,42,1,1,1,6,156,18,0,Yes
8139,37,1,1,0,3,59,12,1,No
8140,49,1,1,0,3,39,18,0,Yes
8141,47,1,1,0,1,37,20,0,Yes
8142,36,1,1,1,2,132,18,1,No
8143,63,1,0,1,4,22,8,1,No
8144,44,1,1,1,4,144,20,0,Yes
8145,62,1,1,1,5,54,16,1,Yes
8146,48,1,1,1,2,87,20,0,Yes
8147,54,1,1,1,7,367,20,1,No
8148,57,1,1,0,1,85,20,0,Yes
8149,62,1,1,0,1,87,20,1,No
8150,62,1,1,1,3,66.5,16,1,Yes
8151,43,1,1,1,3,258,8,0,No
8152,57,0,0,0,1,29,8,0,No
8153,38,0,1,0,3,6,8,0,No
8154,48,1,1,0,1,99,20,0,Yes
8155,42,1,1,0,1,216,18,1,No
8156,56,1,1,1,3,133,20,1,No
8157,51,1,0,0,1,61.5,9,1,No
8158,65,1,0,1,3,146,20,0,No
8159,31,1,1,1,2,71,18,1,No
8160,30,1,1,1,2,100,15,1,Yes
8161,40,0,1,1,4,126,20,0,Yes
8162,53,0,1,1,5,105,10,0,No
8163,58,1,1,1,2,58.5,8,0,No
8164,54,1,1,1,3,100,9,1,No
8165,39,1,1,1,3,55,15,0,Yes
8166,52,1,0,0,1,66,20,0,No
8167,50,1,1,1,2,83,15,1,Yes
8168,46,1,1,1,4,231,8,1,No
8169,50,1,1,1,5,165,12,1,No
8170,47,1,1,1,3,49,18,0,Yes
8171,41,1,1,1,4,139,13,1,Yes
8172,44,1,0,1,2,159,15,0,Yes
8173,36,1,1,1,3,70,15,0,Yes
8174,50,1,1,1,2,100,12,1,No
8175,40,0,0,1,7,148.5,8,1,No
8176,51,0,1,0,1,46.5,8,0,No
8177,57,0,1,1,3,65,18,1,No
8178,45,1,1,1,2,183,15,0,No
8179,37,1,1,1,4,467,18,1,No
8180,45,1,0,1,3,134,18,0,Yes
8181,49,1,1,1,4,131,18,1,No
8182,39,1,1,1,4,37,15,0,Yes
8183,41,1,1,1,2,48,15,1,Yes
8184,42,0,1,1,3,85,8,1,No
8185,25,0,0,0,1,48,8,1,No
8186,35,1,1,0,1,138,15,0,Yes
8187,62,1,0,1,4,54,8,0,No
8188,52,1,1,1,3,97,15,1,Yes
8189,26,1,1,1,2,144,12,1,No
8190,64,1,1,0,2,66,20,0,Yes
8191,27,1,0,0,1,230,8,0,No
8192,47,1,1,1,3,97,18,1,Yes
8193,40,1,1,1,3,121,18,1,No
8194,56,1,0,1,2,100,20,1,No
8195,55,1,1,0,2,71,10,1,No
8196,50,1,1,0,1,21,10,0,No
8197,51,1,1,0,4,41,16,1,Yes
8198,29,0,0,0,3,96.5,9,0,No
8199,33,1,1,1,6,98,15,0,Yes
8200,51,1,1,0,2,114,15,0,Yes
8201,40,1,1,1,5,175.5,15,1,No
8202,37,1,1,1,5,37,9,0,No
8203,53,1,1,1,2,22,15,1,Yes
8204,43,0,1,0,4,166,18,0,Yes
8205,53,1,1,0,3,18,8,1,No
8206,37,1,0,0,1,5,18,1,No
8207,51,1,1,1,2,118,20,0,Yes
8208,46,1,1,1,2,101,18,0,Yes
8209,44,0,0,1,3,20,8,0,No
8210,51,1,0,1,3,89,20,0,No
8211,53,1,1,1,7,93,15,1,Yes
8212,31,1,0,1,4,175,8,1,No
8213,49,1,0,1,3,155,12,0,No
8214,43,0,1,0,1,107,18,1,No
8215,58,1,0,1,3,274,16,0,No
8216,37,1,0,1,5,295,8,1,No
8217,57,1,1,1,3,547,20,1,No
8218,47,1,0,1,3,119,13,1,Yes
8219,33,1,1,1,3,89,18,1,No
8220,51,0,1,1,3,81,18,1,No
8221,45,1,1,0,2,92,20,1,No
8222,57,1,0,1,5,143,20,1,No
8223,62,1,1,1,3,60,20,1,No
8224,48,0,0,1,6,134,8,0,No
8225,54,1,0,0,2,5,20,0,No
8226,50,1,0,1,5,87,18,0,No
8227,37,1,1,1,3,72,18,1,No
8228,32,1,1,0,1,109,15,0,Yes
8229,57,1,1,1,4,78,20,0,Yes
8230,47,1,1,1,6,290,20,1,No
8231,33,1,1,1,6,121,8,0,No
8232,36,0,1,1,6,42,8,1,No
8233,36,0,1,1,3,41,18,1,No
8234,53,1,1,1,6,68,13,0,Yes
8235,62,0,1,0,2,10,8,1,Yes
8236,58,0,1,0,2,49,8,1,No
8237,69,1,1,0,1,27,20,0,Yes
8238,39,0,1,1,3,122,8,0,No
8239,50,1,1,1,3,66,15,1,Yes
8240,34,1,1,0,4,120,8,1,No
8241,46,1,0,1,6,77,8,1,No
8242,40,1,1,1,4,186,15,0,No
8243,51,1,1,1,2,111.5,20,1,No
8244,63,1,1,1,2,55,20,1,No
8245,55,1,1,1,3,98,9,0,No
8246,59,1,1,0,2,60,10,0,No
8247,18,1,1,1,2,162,12,0,No
8248,47,1,0,1,3,70,18,0,No
8249,55,1,1,1,2,26,8,1,No
8250,46,1,1,1,7,156,12,1,No
8251,48,1,0,0,1,139,20,1,No
8252,47,1,1,0,1,152.5,8,1,No
8253,53,1,0,1,2,85,20,1,No
8254,49,1,1,0,1,71,18,1,Yes
8255,56,0,0,0,2,26,8,1,No
8256,54,1,0,1,3,105,16,0,Yes
8257,35,1,0,1,4,165,15,1,Yes
8258,37,1,0,1,3,28,12,0,No
8259,27,1,1,0,3,29,15,1,Yes
8260,40,1,1,1,5,113,12,1,No
8261,45,1,0,1,4,163,12,1,No
8262,51,1,1,1,2,51,15,1,Yes
8263,39,1,1,1,2,151,18,1,No
8264,46,1,1,1,5,142,16,0,Yes
8265,53,0,0,0,1,155,20,0,No
8266,41,1,0,1,5,108,15,0,Yes
8267,43,1,1,1,3,78.5,18,1,No
8268,35,1,1,0,2,139.5,8,1,No
8269,21,1,1,1,4,73,12,0,No
8270,53,1,1,1,2,213,12,1,No
8271,44,0,1,0,1,7,8,1,No
8272,21,1,1,1,6,166,12,0,No
8273,52,1,1,1,3,333,18,1,No
8274,51,1,1,1,5,111,20,0,Yes
8275,51,1,1,0,2,83,18,1,No
8276,60,1,1,1,3,34,20,0,Yes
8277,64,1,0,1,2,93,13,1,Yes
8278,59,1,1,1,3,121,20,0,Yes
8279,52,1,1,0,3,62,16,1,Yes
8280,42,1,1,1,5,231,12,1,No
8281,23,1,1,1,4,107,12,1,No
8282,57,1,1,1,3,141,20,0,Yes
8283,42,0,1,1,7,114,15,0,Yes
8284,50,1,1,1,4,182,12,1,No
8285,48,0,1,1,2,90,12,0,No
8286,43,0,1,1,2,66.5,8,1,No
8287,54,1,1,0,1,132,16,0,Yes
8288,30,1,1,1,5,136,15,1,Yes
8289,42,1,1,1,7,131,12,1,No
8290,45,0,1,1,3,54,20,1,No
8291,35,1,1,1,4,130,15,1,Yes
8292,51,1,1,1,5,120,20,1,No
8293,58,1,1,1,6,101,13,1,Yes
8294,39,0,1,1,4,156,18,1,No
8295,34,1,1,0,7,77,17,0,No
8296,45,1,1,0,3,107.5,18,1,No
8297,43,1,0,0,2,212,18,1,No
8298,34,1,0,1,2,6,8,1,No
8299,54,1,1,0,1,65,13,0,Yes
8300,68,1,1,1,2,106,20,1,No
8301,44,1,1,1,7,93,15,1,Yes
8302,40,1,1,1,4,134.5,8,1,No
8303,39,1,1,1,3,77,15,1,Yes
8304,43,0,1,1,7,95,8,0,No
8305,55,1,1,1,4,80,18,1,No
8306,37,1,1,1,6,149,15,1,Yes
8307,53,1,1,1,6,214,18,1,No
8308,36,1,1,1,6,107,18,1,No
8309,31,1,1,1,4,108,18,1,No
8310,30,1,1,1,4,78,11,0,No
8311,33,0,1,1,4,99,12,1,No
8312,44,1,1,1,6,82,12,0,No
8313,42,1,1,1,2,25,18,1,No
8314,74,1,1,1,2,21,20,0,Yes
8315,51,1,0,1,4,60,9,0,No
8316,69,1,0,1,4,32,20,1,No
8317,43,1,1,1,5,91,12,0,No
8318,43,1,1,1,4,133,13,1,Yes
8319,31,1,1,0,3,6,8,0,No
8320,54,0,1,1,2,116,12,1,No
8321,37,1,1,1,5,15,15,1,Yes
8322,59,1,0,1,2,49,20,1,No
8323,47,1,0,1,6,76,16,1,Yes
8324,48,1,1,1,2,30,18,0,Yes
8325,26,1,1,1,4,119,8,0,No
8326,47,1,1,1,2,49,18,1,No
8327,49,1,1,1,7,103,15,1,Yes
8328,52,1,1,1,5,117,12,0,No
8329,41,0,0,0,1,44.5,8,1,No
8330,59,1,1,1,3,84,20,1,No
8331,49,1,0,1,4,137,15,0,Yes
8332,45,1,0,1,4,90,20,1,No
8333,39,1,1,1,7,159,15,1,Yes
8334,35,1,1,1,5,185,12,0,No
8335,37,1,1,0,1,132,18,0,Yes
8336,39,1,1,1,4,108,12,0,No
8337,54,1,1,1,5,152,12,1,No
8338,46,1,0,1,3,36,20,1,No
8339,62,1,0,1,4,65,8,0,No
8340,47,1,1,0,2,32,12,0,No
8341,45,1,1,1,5,238,15,1,No
8342,46,1,1,0,4,147.5,15,0,Yes
8343,34,1,1,1,2,153,18,0,Yes
8344,43,1,1,1,2,80,18,0,Yes
8345,58,1,1,0,1,73,20,0,Yes
8346,53,1,1,1,5,24,18,1,No
8347,47,1,1,1,2,83.5,18,1,No
8348,43,1,0,1,2,66,15,0,Yes
8349,66,1,1,1,3,38.5,20,1,No
8350,37,1,1,1,3,120,18,1,No
8351,48,0,1,1,3,17,20,0,Yes
8352,38,1,1,1,5,165,8,0,No
8353,45,1,1,1,3,14.5,13,1,Yes
8354,38,1,1,0,1,45.5,18,0,Yes
8355,39,1,1,1,6,102,15,1,Yes
8356,47,0,0,0,5,42,13,0,Yes
8357,47,1,1,1,5,190,15,1,No
8358,64,1,0,1,3,76,20,0,No
8359,45,1,1,1,4,168,16,0,Yes
8360,55,1,1,1,4,159,20,1,No
8361,34,1,0,1,5,148,15,1,Yes
8362,46,0,1,1,3,101,18,1,No
8363,54,1,1,1,5,39,8,0,No
8364,68,1,1,1,3,81,20,1,No
8365,48,1,1,1,5,209,8,0,No
8366,65,1,1,0,1,34,20,0,Yes
8367,64,0,1,1,4,120,20,1,No
8368,30,1,1,1,3,187,12,0,No
8369,33,1,1,0,1,80.5,17,1,No
8370,36,1,1,0,3,47,8,0,No
8371,60,1,1,1,3,44,16,0,Yes
8372,47,1,1,1,3,158,15,0,Yes
8373,55,1,1,1,2,70,20,0,Yes
8374,44,1,1,1,7,107,18,0,Yes
8375,39,0,0,0,1,6,8,1,No
8376,62,1,1,1,4,116,20,0,Yes
8377,39,1,1,1,7,131,15,1,Yes
8378,41,1,0,1,2,33,15,1,Yes
8379,44,0,1,1,3,100,20,0,Yes
8380,45,1,0,0,6,528,8,1,No
8381,42,1,1,0,1,47,15,0,Yes
8382,61,1,1,0,2,76,20,0,Yes
8383,61,1,0,1,3,39,20,1,No
8384,70,1,1,0,5,58,16,1,Yes
8385,32,1,1,1,5,66,12,1,No
8386,37,0,0,0,1,68,8,1,No
8387,36,1,1,1,5,521,15,1,No
8388,43,1,1,0,1,46,15,1,Yes
8389,50,0,1,0,1,138,20,0,Yes
8390,46,1,1,1,5,9,12,1,No
8391,62,1,0,0,1,4,20,1,No
8392,55,1,1,1,3,194,8,0,No
8393,43,1,1,1,4,22,16,1,Yes
8394,31,1,1,1,7,84,18,1,No
8395,30,1,1,1,7,113,12,1,No
8396,31,1,0,0,2,37,18,0,No
8397,67,1,1,0,2,65,20,1,No
8398,44,0,1,0,1,133,15,0,Yes
8399,35,1,1,1,3,162,12,0,No
8400,49,1,1,1,3,60,20,0,Yes
8401,55,1,0,0,5,31,20,0,No
8402,50,1,1,1,2,89,18,0,Yes
8403,46,1,1,1,5,65,18,1,No
8404,51,1,1,0,2,77,8,0,No
8405,30,1,1,0,5,18,18,1,No
8406,42,1,1,1,2,171,15,1,Yes
8407,47,1,1,0,3,122,18,1,No
8408,43,1,1,0,2,37,18,0,Yes
8409,52,1,0,0,2,33,20,0,No
8410,47,1,1,0,1,17,18,0,Yes
8411,35,1,1,1,5,127,15,1,Yes
8412,60,1,0,1,3,47,20,0,No
8413,51,0,0,1,5,216,15,1,No
8414,41,0,1,1,4,38,15,0,Yes
8415,36,0,1,1,3,68,8,0,No
8416,29,1,0,1,5,103,15,1,Yes
8417,70,1,1,1,2,149,8,0,No
8418,37,0,1,1,4,138,12,1,No
8419,50,1,0,1,6,62,15,1,Yes
8420,70,1,1,0,1,115,20,0,Yes
8421,37,1,0,1,3,154,12,0,No
8422,43,1,1,1,3,147,12,0,No
8423,54,1,1,1,5,141,20,1,No
8424,56,1,1,1,3,81,20,0,Yes
8425,41,1,1,1,3,95,18,0,Yes
8426,48,1,1,1,2,137,15,1,Yes
8427,35,1,1,1,6,76,15,1,Yes
8428,45,1,1,1,6,180,12,0,No
8429,29,1,1,1,5,89,15,1,Yes
8430,38,1,1,1,3,87,18,0,Yes
8431,53,1,1,0,4,147,16,1,Yes
8432,51,1,0,1,3,230,20,1,No
8433,59,1,1,1,3,98,20,0,Yes
8434,54,0,1,0,2,16,8,0,No
8435,54,0,1,1,4,143,18,0,Yes
8436,55,1,0,1,4,59.5,15,1,Yes
8437,50,1,1,1,4,89,8,1,No
8438,46,1,1,1,3,135,18,1,No
8439,61,1,1,0,2,14,20,0,Yes
8440,55,1,0,1,4,89,16,1,Yes
8441,48,0,1,0,1,5,8,1,No
8442,49,1,1,1,4,104,18,0,Yes
8443,49,0,1,1,3,123,20,1,No
8444,48,1,0,1,2,51,20,1,No
8445,49,0,1,0,1,136.5,9,0,No
8446,30,1,1,0,4,60.5,8,1,No
8447,49,1,1,0,1,241,20,1,No
8448,36,1,1,0,3,119.5,18,0,Yes
8449,53,1,0,1,3,113,8,0,No
8450,39,1,0,0,2,59.5,15,1,Yes
8451,34,1,1,1,2,135,15,1,Yes
8452,33,1,1,1,7,25,8,1,No
8453,54,1,1,1,4,421,20,0,No
8454,52,1,1,0,1,43,20,0,Yes
8455,31,1,1,1,2,95.5,8,1,No
8456,33,1,1,1,4,5,11,1,No
8457,51,1,0,1,3,75,20,1,No
8458,42,1,0,0,2,64,18,0,No
8459,41,1,1,1,3,155,15,0,Yes
8460,46,1,1,0,4,6,16,0,Yes
8461,20,1,1,1,5,49,15,0,Yes
8462,42,1,1,1,4,104,15,0,Yes
8463,62,1,1,1,5,80,20,1,Yes
8464,56,1,0,1,5,108,20,0,No
8465,59,1,1,1,2,108,20,1,No
8466,22,1,0,1,3,326,14,0,No
8467,47,1,1,1,2,150,18,1,No
8468,48,0,1,1,7,36,8,1,No
8469,35,1,1,1,3,38,8,0,No
8470,26,0,0,0,5,5,11,1,No
8471,36,1,1,1,2,136,8,0,No
8472,35,1,1,1,3,65,9,1,No
8473,57,1,1,1,4,193,20,1,No
8474,48,1,1,1,3,35,15,0,Yes
8475,53,0,1,0,1,43,8,1,No
8476,55,1,1,1,2,135,10,0,No
8477,35,1,1,0,1,49,18,0,Yes
8478,49,1,1,1,3,93,18,1,No
8479,49,1,1,0,1,114,9,0,No
8480,55,1,1,1,5,173,15,1,Yes
8481,48,1,0,1,3,98,16,1,Yes
8482,29,0,1,0,4,130.5,8,0,No
8483,67,1,1,1,3,160,13,0,Yes
8484,45,1,1,0,4,11,18,1,No
8485,61,0,0,1,5,104,20,0,No
8486,36,1,1,0,2,54,12,1,Yes
8487,35,0,1,0,2,17,8,1,No
8488,44,1,1,1,5,150,12,1,No
8489,46,0,0,1,4,50,16,1,Yes
8490,62,1,1,0,1,25,20,0,Yes
8491,49,1,1,1,4,98,18,0,Yes
8492,52,1,1,1,2,91,18,1,No
8493,52,1,1,1,3,9,20,1,No
8494,49,1,0,1,5,105,15,0,Yes
8495,42,1,0,1,3,76,20,1,No
8496,34,1,1,1,5,145,12,1,No
8497,48,1,1,1,2,150,15,1,Yes
8498,70,1,0,1,3,41,20,1,No
8499,62,1,1,1,5,10,20,1,No
8500,50,1,1,1,4,226,18,1,No
8501,50,1,1,1,4,57,18,0,Yes
8502,57,0,1,0,2,20,8,1,No
8503,67,1,0,1,4,114,20,0,No
8504,50,1,1,1,3,36,20,0,Yes
8505,54,1,1,1,4,27,20,0,Yes
8506,42,0,1,0,1,132,8,0,No
8507,61,1,1,1,2,34,10,0,No
8508,69,1,1,1,5,62,20,1,No
8509,68,1,1,0,4,58,20,1,No
8510,66,1,1,0,1,12,20,1,No
8511,34,1,1,1,2,137,15,0,Yes
8512,36,1,1,0,2,31,8,0,No
8513,47,1,1,0,1,52,15,1,Yes
8514,59,1,1,1,6,135,16,1,Yes
8515,28,1,1,1,6,30,8,0,No
8516,48,1,1,1,4,115,18,1,No
8517,66,1,1,1,5,7,20,1,No
8518,47,1,1,1,6,92,15,1,Yes
8519,44,1,1,0,3,37,18,0,Yes
8520,42,1,1,0,1,52,8,1,No
8521,28,1,1,1,6,64.5,15,1,Yes
8522,60,0,0,1,2,93,20,0,Yes
8523,42,1,1,1,2,63,20,1,No
8524,48,0,0,1,7,62,8,1,No
8525,38,1,1,1,4,73,15,1,Yes
8526,64,1,1,1,7,132,20,1,No
8527,66,1,1,0,1,47,20,1,No
8528,45,1,1,1,3,143,13,1,Yes
8529,52,0,1,0,6,114,8,1,No
