Email,Percent_make,Percent_address,Percent_all,Percent_3d,Percent_our,Percent_over,Percent_remove,Percent_internet,Percent_order,Percent_mail,Percent_receive,Percent_will,Percent_people,Percent_report,Percent_free,Percent_business,Percent_email,Percent_you,Percent_credit,Percent_000,Percent_money,Percent_lab,Percent_telnet,Percent_data,Percent_technology,Percent_parts,Percent_pm,Percent_direct,Percent_cs,Percent_meeting,Percent_original,Percent_project,Percent_re,Percent_edu,Percent_table,Percent_conference,Semicolon,LeftParen,LeftSquareParen,Exclamation,Dollar,PercentSign,AvgAllCap,LongAllCap,TotalAllCap,Spam
3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,3.33,11,30,No
3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,No
3249,0,0,0,0,0,0,0,1.57,0,1.57,0,1.57,0,0,0,0,0,1.57,0,0,0,0.78,0.78,0,0.78,0,0.78,0.78,0,0,0,0,0.78,0,0,0,0,0.37,0,0,0,0,3.97,34,139,No
3250,0,0,0.88,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,1.17,3,21,No
3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,5.88,0,0,0,0.76,0,0,0,0,2.29,10,16,No
3252,0,0,0,0,0,0,0,0,0,0.31,0,0.31,0,0,0,0,0,0.95,0,0,0,0.63,0.63,0,0.63,0,0.63,0.63,2.22,0,0.63,0,0.63,1.91,0,0,0.05,0.3,0.1,0,0,0,2.19,15,164,No
3256,0,0.46,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0.46,0,0,1.38,0,0,0,0,0,0,0,0.16,0,0,0,0,2.98,28,167,No
3257,0.1,0,0.3,0,0.05,0.15,0,0.25,0.3,0.1,0.2,0.65,0,0,0.25,0.05,0,0.55,0,0.05,0,0,0.2,0,0.05,0,0,0.05,0,0,0,0.3,0.15,0,0.05,0,0.01,0.14,0,0.02,0.06,0,1.98,23,1081,No
3261,0.78,0,0,0,0.39,0,0,0,0,0.39,0,0,0,0,0,0,0,0.78,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0.07,0.15,0,0,0,0,1.35,8,42,No
3262,0,0,0,0,0,0,0,0,0,0,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,5,16,No
3263,0.22,0,0.07,0,0.07,0.07,0,0.14,0,0.36,0,0.51,0.44,0.07,0,0.29,0.07,0.07,0,0,0,0.29,0,0,0.14,0.07,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0,0.03,0,0,1.91,22,568,No
3264,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.22,0,0.15,0,0,0,0,1.77,15,122,No
3266,0.49,0,0,0,0.49,0.49,0,0.49,0,0,0,0.49,0.99,0,0,0,0,0.49,0,0,0,0.99,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.49,0,0.15,0,0,0,0,1.64,10,87,No
3268,0,0,0.51,0,1.54,0,0,0,0.25,0,0,1.28,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0.04,0,0,0,0,1.77,7,99,No
3269,0,0,0,0,0.5,0,0,0,0,0.5,0,1.01,0,0,0,0,0,2.53,0,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0.5,0,1.01,0,0,0,0.09,0.27,0.09,0,0,0,1.84,13,101,No
3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0.89,0,0,0,0.15,0,0,0,0,1.85,15,37,No
3272,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.71,0,0,2.3,9,23,No
3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.7,23,47,No
3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,6,37,No
3276,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.67,0,4.57,25,64,No
3279,0,0,0,0,1.06,0,0,0,0,0,0,1.06,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0.18,0,0,0,0,1.4,4,28,No
3281,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,1.03,0,0,0,0.51,0.51,0,0.51,0,0,0.51,0,0,0,0,0.51,0,0,0,0,0.24,0,0,0,0.48,2.6,40,130,No
3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.35,0,0,0,0,0.7,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,1.51,11,113,No
3287,0,0,0,0,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,6.57,0,0,0,1.31,1.31,0,1.31,0,0,1.31,0,0,1.31,0,1.31,0,0,0,0,0.65,0,0,0,0,2.21,13,62,No
3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,1,1,1,No
3292,0.1,0,0.1,0,0.1,0,0,0,0.94,0,0,0.31,0,0,0,0,0,0.41,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.25,0.03,0,0.03,0,2.78,32,490,No
3293,0.11,0,0.22,0,0,0.11,0,0,1.01,0,0,0.33,0,0,0,0,0,0.44,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.23,0.03,0,0.03,0,3.19,32,571,No
3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0.35,0,0,0,0,1.46,6,19,No
3298,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.74,0,0,2.17,7,26,No
3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,1.25,2,5,No
3305,0,0,0.95,0,0.31,0,0,0,0,0,0,0.31,0,0,0,0,0,1.26,0,0,0,0,0,0,0.31,0,0.31,0,0,0,0.31,0,0,0,0,0,0.05,0.34,0,0.05,0,0,1.99,14,215,No
3309,0,0,0,0,0,0,0,0,0.83,1.66,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,1.48,11,59,No
3310,0,0,0.57,0,0.85,0,0,0,0.28,0,0.57,0.28,0,0,0.85,0,0.57,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.28,0.24,0,2.46,26,278,No
3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,1.81,11,56,No
3315,0,0,0,0,0,0,0,1.08,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0.54,0,0.17,0,0.08,0,0,1.53,13,81,No
3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0.45,0,0,0,0,1.2,4,30,No
3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0.28,0.28,0.14,0.28,0,0.14,0.28,0,0,0.43,0,0.57,0.28,0,0,0.02,0.32,0.05,0,0,0,2.24,12,372,No
3320,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.97,0.97,0,0.97,0,0,0.97,0,0,0.97,0,1.94,0,0,0,0,0.3,0.15,0,0,0,2.67,13,72,No
3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,1.35,0,1.35,0,1.35,1.35,0,0,0.21,0,0.21,0,0,0,1.72,12,31,No
3327,0,0,0.32,0,0,0.16,0,0,0,0,0,0.64,0,0,0,0.48,0,0.96,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.02,0.11,0,0.02,0.06,0.06,3.79,39,432,No
3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0.24,0,0,0.24,0,0,0.24,0,0.24,0.48,0,0,0,0.15,0.07,0,0,0,2.39,12,210,No
3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0.24,0,0,0.24,0,0,0.24,0,0.24,0.49,0,0,0,0.15,0.08,0.04,0,0,2.37,12,206,No
3331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,1.5,4,24,No
3332,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,7,37,No
3333,0,0,0,0,0,0,0,0,0,1.25,0,1.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1.08,2,14,No
3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,9,26,No
3336,0,0,0,0,0,0,0,0,0,4.54,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,2.28,12,41,No
3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5,18,No
3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,4,17,No
3340,0,0.13,0.55,0,0.27,0.13,0,0,0,0.27,0,1.38,0,0,0.13,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.08,0.03,0,0.03,0,0,5.7,82,598,No
3341,0,0,0.48,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.48,0,1.44,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.12,0.06,0,6.15,115,338,No
3342,0,0,0.24,0,0.09,0.04,0,0,0.04,0,0.04,0.69,0,0,0.14,0.19,0,0.69,0,0,0,0,0.14,0.04,0.09,0,0,0,0,0,0,0,0.04,0,0,0,0.01,0.15,0,0.01,0.04,0.01,2.11,26,1223,No
3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,1.94,0,1.94,0,1.94,0,1.94,1.94,0,0,0.15,0.15,0.29,0,0,0,1.79,12,68,No
3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,No
3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,2,4,6,No
3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,2,4,6,No
3357,0.08,0.08,0.57,0,0.48,0,0,0.08,0,0,0,0.81,0.08,0,0,0.81,0,0.65,0,0,0,0,0.16,0.16,0,0,0,0.08,0,0.89,0,0.24,0.08,0,0,0.08,0.01,0.03,0,0.06,0.02,0,1.88,65,542,No
3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,2.13,9,34,No
3359,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,1.78,1.78,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,2.39,10,55,No
3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,8,35,No
3363,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,4.5,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,1.77,4,39,No
3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,3.33,11,30,No
3367,0,0,0,0,0,0,0,0,0,1.2,0,2.4,0,0,0,0,0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0.23,0,0,0,0,1.06,2,17,No
3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,2.58,8,62,No
3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0,0.86,0,1.73,0.86,0,0,1.73,0,1.73,0,0,0,0,0.29,0,0,0,0,1.98,12,91,No
3373,0.23,0.23,0,0,0.23,0.23,0,0.47,0.23,0.23,0.23,0.23,0,0,0.23,0,0,2.87,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.37,0.21,0.04,2.28,24,146,No
3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,No
3376,0.11,0,0.11,0,0,0,0,0,1.15,0,0,0.34,0,0,0,0,0,0.46,0,0,0,0,0,0.34,0.11,0,0,0,0,0,0,0,0,0,0,0,0.05,0.16,0.03,0,0.03,0,3.2,32,505,No
3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,3,14,No
3384,0,0,1.16,0,0,0,0,0,0,0,0.58,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,1.16,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,1.21,4,46,No
3385,0,0.15,0.07,0,0.23,0,0,0.07,0.07,0.07,0,1.48,0.15,0.23,0.07,1.01,0,0.15,0.07,0.15,0.07,0,0,0.15,0,0,0,0,0,0.46,0,0,0.23,0,0,0,0.19,0.1,0,0,0.04,0,2.01,24,576,No
3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,1.78,6,48,No
3388,0,0,0,0,0.74,0,0,0,0,1.49,0,0,0,0,0,0,0,1.49,0,0,0,0.74,1.49,0,1.49,0,0,0.74,0,0,0.74,0,0.74,0,0,0,0,0.56,0.11,0,0,0,2.61,12,133,No
3390,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,1.27,3,14,No
3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,11,26,No
3394,0,0,0.36,0,0.36,0.72,0,0,0,0,0,1.09,0,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0,0,0,0,2.08,7,110,No
3395,0.68,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0.34,0,0.34,0,0,0,1.02,0.34,0,0,0,0.17,0,0.39,0,0,1.5,15,84,No
3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4,5,No
3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,1.33,4,20,No
3399,0,0,0,0,0,0,1.23,0,0,0,0,1.23,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,2.05,6,45,No
3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0.63,0,0,0,0,1.5,5,15,No
3401,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0.7,0,1.41,0,0,0,0,0.7,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0.27,0.07,0,0,0,17.86,199,375,No
3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,2,7,No
3406,0,0,0,0,1.54,0,0,0.51,0,0.51,0,0.51,0.51,0,0.51,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0.51,0,0,0,0.16,0,0.08,0,0,1.71,15,77,No
3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,2,7,No
3409,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41,3.56,19,96,No
3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,No
3412,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,2,7,22,No
3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,2.64,9,29,No
3414,0,0,0,0,0.22,0.22,0,0,0,0.45,0,0.9,0,0,0,0,0,0.67,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,4.22,157,359,No
3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,2,7,No
3416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,2,7,No
3419,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,No
3421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,2.73,7,41,No
3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.31,0,0,0,1.61,7,29,No
3423,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,21,61,No
3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,0,2.56,0,0,2.56,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,2.5,11,40,No
3429,0,0,0.34,0,0.34,0,0,0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,1.58,6,95,No
3430,0.89,0,0,0,1.49,0.29,0,0,0,0,0,1.19,0,0,0,0,0,0.89,0,0,0,0,0,0.29,0,0,0.29,0,0,0.59,0,0.59,0,0,0,0,0.33,0.16,0,0,0,0,1.58,9,76,No
3432,0,0,0,0,0,0,0,0,0,0,0,3.72,0,0,0,0,0,3.1,0,0,0,1.24,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0.11,0,0,0,0,1.47,8,50,No
3434,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0,0,0.11,0.11,0.06,0,0,2.97,16,193,No
3435,0,0,0,0,0,0,0,0,0,1.37,0,2.75,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0.24,0,0,0,0,1.53,11,49,No
3437,0,0,0.25,0,0.12,0.12,0,0.12,0.25,0,0.12,1.14,0.25,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.02,0,2.44,24,418,No
3441,0,0,0,0,0,0,0,0,0,0.58,0,2.33,0,0,0.58,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0.2,0,0.1,0,0,2.16,11,41,No
3442,0,0,0.2,0,0,0,0,0,0.2,0.41,0,0,0,0,0,0,0,1.45,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0.33,0,0.11,0,0.37,1.19,11,114,No
3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34,0.21,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,0,0,0,2.43,76,199,No
3445,0.23,0,0,0,0.23,0.23,0,0,0,0,0,0.23,0,0,0.23,0,0,0.47,0,0,0,0,0.23,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0,0,0,0,1.6,8,142,No
3446,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.68,0,0,0,0,1,1,8,No
3447,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,1.5,4,18,No
3448,0,0,0,0,0,0,0,0,0,0,0,0.46,0.46,0,0,0,0,1.38,0,0,0,0,0,0,0,0,1.38,0,0.92,0.46,1.38,0,1.38,0.92,0,0,0.15,0.07,0.15,0,0,0,1.76,12,132,No
3449,0,0,0.8,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,1,11,No
3452,0.21,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.03,0.08,0.08,4.11,62,411,No
3454,0.11,0,0.22,0,0.55,0,0,0,0,0,0,0.55,0,0,0.11,0.11,0,1.22,0,0,0,0,0,1.89,0,1.22,0.11,0,0,0,0,0,0.22,0,0,0.11,0.05,0.16,0.03,0.02,0,0.05,3.06,38,600,No
3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,7,29,No
3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,1.71,6,12,No
3463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.87,0,0.87,0,2.63,0.87,0,0,0.87,0,1.75,0,0,0,0,0.49,0.12,0.12,0,0,2.2,12,130,No
3465,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,1.02,2.04,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,3.9,13,78,No
3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,12,28,No
3469,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,1.93,7,58,No
3470,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,1.67,7,15,No
3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1.4,3,7,No
3477,0,0,0.44,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0.44,0,0,0,0,0.44,0,0,0.06,0,0,0,1.95,17,230,No
3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,1.41,0.47,0,0.47,0,0,0.47,0,0,0.47,0,1.41,0,0,0,0,0.14,0.07,0.07,0,0,2,13,168,No
3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0.21,0,0,1.76,11,51,No
3486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,10,17,No
3489,0,0,0,0,0,0,0.88,0,0,0,0,0.88,0,0,0,0,0,0.88,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,1.63,9,44,No
